y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle
327.99,55.24,728,42660,0.1995,48.8,728,0.0,43,1.483,True
327.95,411.09,730,42660,0.3349,50.96,730,0.0,43,1.483,True
339.52,284.09,670,42660,0.056,54.84,670,0.0,43,1.483,True
346.95,104.07,538,42660,0.357,45.56,538,0.0,43,1.483,True
360.87,85.81,220,42660,0.5498,20.3,220,0.0,43,1.483,True
349.02,407.91,544,42660,0.4082,38.65,544,0.0,43,1.483,True
351.58,434.83,558,42660,0.3181,42.75,558,0.0,43,1.483,True
353.32,82.08,675,42660,0.4127,49.88,675,0.0,43,1.483,True
355.36,223.98,176,42660,0.1866,17.49,176,0.0,43,1.483,True
357.74,257.2,276,42660,0.4131,20.3,276,0.0,43,1.483,True
305.99,122.83,776,42660,0.278,49.45,776,0.0,43,1.483,True
349.43,257.11,593,42660,0.4137,41.02,593,0.0,43,1.483,True
304.94,247.03,715,42660,0.2321,44.69,715,0.0,43,1.483,True
304.96,37.31,663,42660,0.2553,48.15,663,0.0,43,1.483,True
302.04,445.7,702,42660,0.311,48.15,702,0.0,43,1.483,True
214.06,52.05,707,42660,0.3604,48.8,707,0.0,43,1.483,True
221.9,470.82,681,42660,0.3598,51.39,681,0.0,43,1.483,True
230.85,433.82,684,42660,0.3211,50.52,684,0.0,43,1.483,True
240.86,479.16,749,42660,0.2548,51.17,749,0.0,43,1.483,True
244.14,217.61,643,42660,0.2068,50.09,643,0.0,43,1.483,True
247.07,95.16,726,42660,0.2431,50.09,726,0.0,43,1.483,True
39.96,410.03,762,42660,0.3761,54.2,762,0.0,43,1.483,True
257.5,90.6,538,42660,0.1863,47.5,538,0.0,43,1.483,True
263.39,285.96,545,42660,0.3226,47.07,545,0.0,43,1.483,True
262.94,459.12,752,42660,0.3356,54.41,752,0.0,43,1.483,True
268.9,100.91,724,42660,0.2348,48.58,724,0.0,43,1.483,True
274.1,310.97,560,42660,0.2893,41.24,560,0.0,43,1.483,True
279.0,263.18,678,42660,0.2617,43.62,678,0.0,43,1.483,True
253.88,55.32,641,42660,0.2453,44.69,641,0.0,43,1.483,True
306.93,218.89,783,42660,0.0901,39.77,783,0.0,44,1.517,True
307.99,433.67,701,42660,0.3024,48.2,701,0.0,44,1.517,True
325.89,56.12,711,42660,0.2327,45.6,711,0.0,44,1.517,True
325.85,411.17,713,42660,0.2976,51.01,713,0.0,44,1.517,True
340.11,221.97,517,42660,0.1989,47.12,517,0.0,44,1.517,True
339.42,284.63,649,42660,0.0822,51.66,649,0.0,44,1.517,True
351.73,434.01,551,42660,0.3117,46.25,551,0.0,44,1.517,True
348.24,408.05,524,42660,0.3987,37.82,524,0.0,44,1.517,True
349.85,256.72,534,42660,0.4882,44.09,534,0.0,44,1.517,True
353.76,81.2,666,42660,0.4154,51.87,666,0.0,44,1.517,True
355.8,222.92,103,42660,0.1843,11.24,103,0.0,44,1.517,True
357.96,255.25,291,42660,0.4423,21.83,291,0.0,44,1.517,True
304.93,122.82,763,42660,0.2585,49.06,763,0.0,44,1.517,True
346.57,105.08,525,42660,0.3418,42.58,525,0.0,44,1.517,True
303.84,246.44,658,42660,0.2004,42.79,658,0.0,44,1.517,True
276.91,261.95,680,42660,0.2449,46.69,680,0.0,44,1.517,True
302.01,445.71,696,42660,0.3011,48.85,696,0.0,44,1.517,True
214.02,52.0,717,42660,0.3177,48.63,717,0.0,44,1.517,True
219.94,470.68,692,42660,0.3365,50.58,692,0.0,44,1.517,True
228.84,435.07,639,42660,0.302,46.9,639,0.0,44,1.517,True
237.04,478.06,746,42660,0.3256,48.63,746,0.0,44,1.517,True
244.0,217.93,718,42660,0.309,49.28,718,0.0,44,1.517,True
245.13,96.06,715,42660,0.2878,47.98,715,0.0,44,1.517,True
36.12,410.63,692,42660,0.2929,55.11,692,0.0,44,1.517,True
259.94,89.28,732,42660,0.2275,47.77,732,0.0,44,1.517,True
248.06,55.82,632,42660,0.2945,44.52,632,0.0,44,1.517,True
273.02,310.78,554,42660,0.3061,38.47,554,0.0,44,1.517,True
303.36,37.35,609,42660,0.2076,47.33,609,0.0,44,1.517,True
262.86,459.06,732,42660,0.303,53.6,732,0.0,44,1.517,True
262.98,286.34,676,42660,0.3062,46.69,676,0.0,44,1.517,True
266.82,100.94,713,42660,0.2269,49.06,713,0.0,44,1.517,True
300.9,245.45,682,42660,0.2313,44.26,682,0.0,45,1.552,True
302.29,37.09,609,42660,0.2497,48.79,609,0.0,45,1.552,True
301.95,445.82,693,42660,0.3161,49.87,693,0.0,45,1.552,True
307.98,433.65,694,42660,0.296,47.28,694,0.0,45,1.552,True
322.06,57.84,747,42660,0.2933,47.71,747,0.0,45,1.552,True
323.92,411.08,734,42660,0.3257,52.46,734,0.0,45,1.552,True
338.64,284.77,642,42660,0.148,49.66,642,0.0,45,1.552,True
349.66,410.05,499,42660,0.3179,35.19,499,0.0,45,1.552,True
350.64,250.45,477,42660,0.4018,39.51,477,0.0,45,1.552,True
352.09,434.0,541,42660,0.3293,44.48,541,0.0,45,1.552,True
300.98,220.88,634,42660,0.3583,53.11,634,0.0,45,1.552,True
353.78,81.27,640,42660,0.3866,50.52,640,0.0,45,1.552,True
339.82,221.97,594,42660,0.2904,49.66,594,0.0,45,1.552,True
346.31,105.88,508,42660,0.3212,40.8,508,0.0,45,1.552,True
273.97,260.95,683,42660,0.2229,44.26,683,0.0,45,1.552,True
270.18,310.71,542,42660,0.2413,38.86,542,0.0,45,1.552,True
299.23,122.31,677,42660,0.2571,51.38,677,0.0,45,1.552,True
35.11,410.92,735,42660,0.3439,55.05,735,0.0,45,1.552,True
212.94,51.38,717,42660,0.2769,48.79,717,0.0,45,1.552,True
218.06,470.4,683,42660,0.3005,51.38,683,0.0,45,1.552,True
234.08,477.41,715,42660,0.2652,49.87,715,0.0,45,1.552,True
243.93,96.94,715,42660,0.2657,47.93,715,0.0,45,1.552,True
226.9,437.08,631,42660,0.3234,45.77,631,0.0,45,1.552,True
246.01,55.82,664,42660,0.3123,45.55,664,0.0,45,1.552,True
257.96,88.94,766,42660,0.2108,49.87,766,0.0,45,1.552,True
260.96,286.7,660,42660,0.3091,45.55,660,0.0,45,1.552,True
262.82,458.94,695,42660,0.2978,53.11,695,0.0,45,1.552,True
264.92,100.69,698,42660,0.2176,45.55,698,0.0,45,1.552,True
243.9,217.92,698,42660,0.3286,48.36,698,0.0,45,1.552,True
321.92,58.23,744,42660,0.1988,47.29,744,0.0,46,1.586,True
300.96,220.82,599,42660,0.3604,48.78,599,0.0,46,1.586,True
302.0,37.22,671,42660,0.2717,50.91,671,0.0,46,1.586,True
301.95,445.85,685,42660,0.3229,49.0,685,0.0,46,1.586,True
308.0,433.66,691,42660,0.2976,47.72,691,0.0,46,1.586,True
321.86,411.21,723,42660,0.2977,50.91,723,0.0,46,1.586,True
299.95,245.25,704,42660,0.2635,46.87,704,0.0,46,1.586,True
338.93,221.74,637,42660,0.2909,47.72,637,0.0,46,1.586,True
345.96,106.86,474,42660,0.3286,40.26,474,0.0,46,1.586,True
349.12,408.85,514,42660,0.2929,33.23,514,0.0,46,1.586,True
351.26,248.89,562,42660,0.4701,42.82,562,0.0,46,1.586,True
351.79,433.99,569,42660,0.3397,44.31,569,0.0,46,1.586,True
335.0,285.13,673,42660,0.3177,45.38,673,0.0,46,1.586,True
297.2,122.34,687,42660,0.2643,49.42,687,0.0,46,1.586,True
353.93,81.23,643,42660,0.3937,52.62,643,0.0,46,1.586,True
268.21,310.42,528,42660,0.2071,38.56,528,0.0,46,1.586,True
34.04,411.1,757,42660,0.3398,54.32,757,0.0,46,1.586,True
211.99,50.95,720,42660,0.2791,50.91,720,0.0,46,1.586,True
216.19,470.24,652,42660,0.3412,51.98,652,0.0,46,1.586,True
223.82,439.8,661,42660,0.3101,46.01,661,0.0,46,1.586,True
233.08,477.17,726,42660,0.3426,50.7,726,0.0,46,1.586,True
241.26,218.68,637,42660,0.2468,48.14,637,0.0,46,1.586,True
270.97,261.15,673,42660,0.2635,44.1,673,0.0,46,1.586,True
242.7,98.04,679,42660,0.2021,49.64,679,0.0,46,1.586,True
255.89,87.81,737,42660,0.1704,48.14,737,0.0,46,1.586,True
258.34,100.83,603,42660,0.2535,44.95,603,0.0,46,1.586,True
258.06,286.27,667,42660,0.317,48.57,667,0.0,46,1.586,True
262.85,458.9,710,42660,0.2985,53.26,710,0.0,46,1.586,True
243.0,55.72,669,42660,0.3169,44.31,669,0.0,46,1.586,True
301.8,36.93,626,42660,0.2967,50.52,626,0.0,47,1.621,True
302.77,445.36,660,42660,0.2644,48.22,660,0.0,47,1.621,True
308.01,433.65,692,42660,0.301,47.17,692,0.0,47,1.621,True
318.12,59.12,727,42660,0.283,45.91,727,0.0,47,1.621,True
319.95,411.46,730,42660,0.2373,52.41,730,0.0,47,1.621,True
332.06,285.63,668,42660,0.2791,42.14,668,0.0,47,1.621,True
348.8,407.83,417,42660,0.1591,29.56,417,0.0,47,1.621,True
345.87,107.7,430,42660,0.31,35.64,430,0.0,47,1.621,True
351.67,244.46,493,42660,0.4128,41.93,493,0.0,47,1.621,True
351.53,433.97,549,42660,0.1812,37.94,549,0.0,47,1.621,True
354.02,81.11,663,42660,0.369,52.41,663,0.0,47,1.621,True
299.86,245.25,702,42660,0.2344,47.8,702,0.0,47,1.621,True
338.78,221.34,609,42660,0.2955,47.38,609,0.0,47,1.621,True
300.01,220.78,578,42660,0.3615,46.75,578,0.0,47,1.621,True
298.93,122.78,759,42660,0.2505,48.64,759,0.0,47,1.621,True
6.29,411.76,167,42660,0.3251,19.5,167,0.0,47,1.621,True
265.41,310.48,490,42660,0.1713,38.36,490,0.0,47,1.621,True
33.04,411.15,749,42660,0.3516,51.78,749,0.0,47,1.621,True
210.94,50.81,694,42660,0.2662,48.01,694,0.0,47,1.621,True
215.07,470.3,673,42660,0.3345,50.73,673,0.0,47,1.621,True
231.17,477.07,702,42660,0.339,51.36,702,0.0,47,1.621,True
238.15,56.06,614,42660,0.3114,44.44,614,0.0,47,1.621,True
220.89,441.82,685,42660,0.3508,47.17,685,0.0,47,1.621,True
240.8,99.0,720,42660,0.2273,52.83,720,0.0,47,1.621,True
252.98,87.38,732,42660,0.2492,48.43,732,0.0,47,1.621,True
257.12,100.81,648,42660,0.3307,44.02,648,0.0,47,1.621,True
256.9,286.28,657,42660,0.2979,46.75,657,0.0,47,1.621,True
262.89,458.87,716,42660,0.3103,53.46,716,0.0,47,1.621,True
264.25,260.9,565,42660,0.3039,43.19,565,0.0,47,1.621,True
240.3,218.73,617,42660,0.2633,48.22,617,0.0,47,1.621,True
317.01,60.03,740,42660,0.2784,47.89,740,0.0,48,1.655,True
298.91,245.18,701,42660,0.2396,44.53,701,0.0,48,1.655,True
300.14,36.77,656,42660,0.2871,48.94,656,0.0,48,1.655,True
302.78,445.33,658,42660,0.2722,47.89,658,0.0,48,1.655,True
308.02,433.65,685,42660,0.3007,46.42,685,0.0,48,1.655,True
318.78,411.25,689,42660,0.2844,52.72,689,0.0,48,1.655,True
299.06,220.88,607,42660,0.4103,48.52,607,0.0,48,1.655,True
338.6,221.28,570,42660,0.2879,47.68,570,0.0,48,1.655,True
340.95,404.25,360,42660,0.0828,31.08,360,0.0,48,1.655,True
345.79,108.14,424,42660,0.329,35.71,424,0.0,48,1.655,True
348.94,117.0,261,42660,0.1979,14.49,261,-1.5,48,1.655,True
349.31,433.29,549,42660,0.253,40.75,549,0.0,48,1.655,True
352.11,243.12,533,42660,0.5168,43.06,533,0.0,48,1.655,True
331.99,285.98,669,42660,0.2924,45.16,669,0.0,48,1.655,True
297.87,122.85,725,42660,0.2433,49.15,725,0.0,48,1.655,True
354.44,80.08,681,42660,0.3313,50.83,681,0.0,48,1.655,True
264.02,259.93,668,42660,0.3164,42.22,668,0.0,48,1.655,True
6.27,411.99,223,42660,0.3526,24.99,223,0.0,48,1.655,True
30.04,411.97,769,42660,0.3687,53.56,769,0.0,48,1.655,True
208.99,50.0,706,42660,0.2935,48.1,706,0.0,48,1.655,True
214.03,470.21,668,42660,0.3657,49.36,668,0.0,48,1.655,True
220.0,443.03,657,42660,0.3361,45.58,657,0.0,48,1.655,True
231.04,477.15,745,42660,0.339,51.67,745,0.0,48,1.655,True
264.22,310.35,523,42660,0.2292,39.28,523,0.0,48,1.655,True
238.75,100.07,683,42660,0.2295,48.94,683,0.0,48,1.655,True
240.07,218.97,707,42660,0.3244,48.31,707,0.0,48,1.655,True
250.99,86.87,734,42660,0.216,47.68,734,0.0,48,1.655,True
253.99,286.89,635,42660,0.3639,46.42,635,0.0,48,1.655,True
256.11,100.79,681,42660,0.3244,47.05,681,0.0,48,1.655,True
262.88,458.82,703,42660,0.3012,51.67,703,0.0,48,1.655,True
236.19,55.1,616,42660,0.313,46.0,616,0.0,48,1.655,True
297.97,244.96,729,42660,0.242,45.49,729,0.0,49,1.69,True
299.22,36.92,648,42660,0.2559,50.11,648,0.0,49,1.69,True
301.03,445.72,709,42660,0.3194,49.41,709,0.0,49,1.69,True
308.0,433.68,678,42660,0.3141,46.18,678,0.0,49,1.69,True
314.89,61.16,707,42660,0.2377,46.41,707,0.0,49,1.69,True
316.91,411.64,692,42660,0.2495,48.95,692,0.0,49,1.69,True
339.02,404.29,647,42660,0.1645,43.64,647,0.0,49,1.69,True
335.68,221.13,627,42660,0.3295,54.5,627,0.0,49,1.69,True
345.74,108.96,400,42660,0.3036,36.95,400,0.0,49,1.69,True
349.0,432.97,609,42660,0.3051,39.02,609,0.0,49,1.69,True
352.62,241.83,535,42660,0.4161,38.79,535,0.0,49,1.69,True
295.33,221.14,630,42660,0.3125,55.88,630,0.0,49,1.69,True
330.97,286.32,675,42660,0.2439,44.57,675,0.0,49,1.69,True
291.3,122.01,598,42660,0.2906,46.18,598,0.0,49,1.69,True
354.78,79.8,661,42660,0.3916,49.88,661,0.0,49,1.69,True
262.11,310.29,548,42660,0.2837,39.02,548,0.0,49,1.69,True
6.28,411.97,235,42660,0.3663,25.17,235,0.0,49,1.69,True
28.19,412.75,706,42660,0.3281,58.88,706,0.0,49,1.69,True
204.22,48.65,656,42660,0.2893,47.11,656,0.0,49,1.69,True
213.0,470.08,640,42660,0.3913,47.57,640,0.0,49,1.69,True
216.04,446.86,600,42660,0.3729,42.95,600,0.0,49,1.69,True
228.1,476.91,705,42660,0.3492,49.18,705,0.0,49,1.69,True
262.91,458.82,691,42660,0.3043,51.72,691,0.0,49,1.69,True
237.92,101.32,673,42660,0.2446,48.95,673,0.0,49,1.69,True
238.26,219.64,637,42660,0.2643,49.41,637,0.0,49,1.69,True
248.99,86.01,766,42660,0.2372,49.18,766,0.0,49,1.69,True
251.06,287.12,641,42660,0.3531,47.8,641,0.0,49,1.69,True
257.91,100.65,698,42660,0.2324,43.64,698,0.0,49,1.69,True
259.28,258.66,602,42660,0.2357,43.41,602,0.0,49,1.69,True
236.85,55.2,671,42660,0.2457,45.72,671,0.0,49,1.69,True
293.95,122.33,716,42660,0.2686,45.81,716,0.0,50,1.724,True
295.97,220.9,609,42660,0.4038,47.88,609,0.0,50,1.724,True
298.14,36.59,647,42660,0.2317,45.58,647,0.0,50,1.724,True
301.03,445.73,713,42660,0.3332,50.18,713,0.0,50,1.724,True
308.01,433.73,689,42660,0.3223,48.11,689,0.0,50,1.724,True
312.92,61.19,700,42660,0.2473,46.04,700,0.0,50,1.724,True
338.91,403.76,673,42660,0.144,45.81,673,0.0,50,1.724,True
329.02,286.38,660,42660,0.2564,42.13,660,0.0,50,1.724,True
333.86,221.04,673,42660,0.3837,55.25,673,0.0,50,1.724,True
345.71,109.2,400,42660,0.3485,37.52,400,0.0,50,1.724,True
349.0,433.25,616,42660,0.3047,41.9,616,0.0,50,1.724,True
352.8,238.17,533,42660,0.4687,40.74,533,0.0,50,1.724,True
293.47,244.24,552,42660,0.2644,43.05,552,0.0,50,1.724,True
314.88,412.02,642,42660,0.2845,48.11,642,0.0,50,1.724,True
355.3,79.06,656,42660,0.3254,50.18,656,0.0,50,1.724,True
262.91,458.82,685,42660,0.3065,51.33,685,0.0,50,1.724,True
257.23,258.6,618,42660,0.2384,43.51,618,0.0,50,1.724,True
261.01,310.17,569,42660,0.346,39.36,569,0.0,50,1.724,True
6.31,412.23,227,42660,0.3382,24.63,227,0.0,50,1.724,True
28.02,412.94,780,42660,0.3487,58.7,780,0.0,50,1.724,True
203.14,47.79,681,42660,0.3376,47.42,681,0.0,50,1.724,True
213.16,448.53,513,42660,0.3056,43.51,513,0.0,50,1.724,True
229.02,476.8,745,42660,0.2858,48.57,745,0.0,50,1.724,True
211.87,470.15,620,42660,0.3325,48.57,620,0.0,50,1.724,True
236.78,102.17,661,42660,0.2164,48.11,661,0.0,50,1.724,True
237.26,219.99,692,42660,0.3006,50.64,692,0.0,50,1.724,True
247.89,85.92,740,42660,0.197,49.26,740,0.0,50,1.724,True
249.01,286.82,635,42660,0.3456,46.73,635,0.0,50,1.724,True
255.97,100.33,727,42660,0.2285,45.12,727,0.0,50,1.724,True
231.03,55.76,659,42660,0.3268,44.66,659,0.0,50,1.724,True
310.94,61.29,699,42660,0.2284,45.27,699,0.0,51,1.759,True
294.01,220.85,701,42660,0.3349,55.24,701,0.0,51,1.759,True
297.87,36.62,668,42660,0.2338,48.52,668,0.0,51,1.759,True
301.03,445.75,696,42660,0.3335,48.3,696,0.0,51,1.759,True
308.01,433.76,689,42660,0.325,48.52,689,0.0,51,1.759,True
312.85,412.16,636,42660,0.303,47.22,636,0.0,51,1.759,True
356.03,79.16,608,42660,0.2484,53.72,608,0.0,51,1.759,True
331.03,220.88,691,42660,0.3898,53.94,691,0.0,51,1.759,True
338.71,403.32,637,42660,0.0869,46.79,637,0.0,51,1.759,True
345.3,432.77,557,42660,0.2593,41.81,557,0.0,51,1.759,True
345.68,110.01,329,42660,0.3379,32.49,329,0.0,51,1.759,True
353.0,237.13,521,42660,0.5205,42.24,521,0.0,51,1.759,True
293.23,244.1,619,42660,0.2931,43.54,619,0.0,51,1.759,True
325.11,286.86,635,42660,0.3303,42.46,635,0.0,51,1.759,True
290.05,121.34,705,42660,0.2762,48.09,705,0.0,51,1.759,True
6.31,412.17,236,42660,0.3477,25.13,236,0.0,51,1.759,True
259.01,259.25,692,42660,0.2733,43.97,692,0.0,51,1.759,True
27.07,413.14,741,42660,0.3404,54.8,741,0.0,51,1.759,True
204.85,48.19,708,42660,0.27,50.25,708,0.0,51,1.759,True
208.12,470.21,677,42660,0.3639,51.55,677,0.0,51,1.759,True
211.09,450.7,535,42660,0.341,42.02,535,0.0,51,1.759,True
228.01,476.9,748,42660,0.2982,48.74,748,0.0,51,1.759,True
231.82,55.37,643,42660,0.2316,45.06,643,0.0,51,1.759,True
262.92,458.81,691,42660,0.3023,50.9,691,0.0,51,1.759,True
236.98,219.88,718,42660,0.315,50.47,718,0.0,51,1.759,True
244.84,85.24,727,42660,0.1877,50.47,727,0.0,51,1.759,True
247.01,287.35,643,42660,0.2846,43.76,643,0.0,51,1.759,True
255.77,100.14,680,42660,0.1872,45.27,680,0.0,51,1.759,True
257.17,310.35,541,42660,0.2512,39.42,541,0.0,51,1.759,True
234.09,104.09,733,42660,0.3319,47.22,733,0.0,51,1.759,True
295.96,35.99,651,42660,0.2777,48.57,651,0.0,52,1.793,True
301.03,445.76,697,42660,0.3341,48.33,697,0.0,52,1.793,True
308.0,433.74,685,42660,0.3154,48.08,685,0.0,52,1.793,True
308.97,62.16,709,42660,0.2388,44.48,709,0.0,52,1.793,True
310.79,412.15,618,42660,0.3003,47.36,618,0.0,52,1.793,True
324.04,287.23,677,42660,0.2723,44.96,677,0.0,52,1.793,True
345.25,432.23,583,42660,0.1907,44.48,583,0.0,52,1.793,True
335.01,402.67,645,42660,0.2701,40.15,645,0.0,52,1.793,True
345.85,110.2,299,42660,0.3712,31.5,299,0.0,52,1.793,True
353.72,235.2,533,42660,0.4342,42.07,533,0.0,52,1.793,True
356.64,80.04,564,42660,0.2731,50.25,564,0.0,52,1.793,True
294.08,244.22,667,42660,0.3141,42.31,667,0.0,52,1.793,True
330.03,220.76,697,42660,0.3465,53.86,697,0.0,52,1.793,True
292.98,220.73,664,42660,0.3289,49.05,664,0.0,52,1.793,True
289.02,121.25,706,42660,0.2869,47.36,706,0.0,52,1.793,True
6.27,411.91,186,42660,0.3378,21.4,186,0.0,52,1.793,True
262.93,458.82,691,42660,0.3199,50.97,691,0.0,52,1.793,True
23.38,413.98,693,42660,0.2484,61.31,693,0.0,52,1.793,True
203.75,47.95,693,42660,0.2724,50.25,693,0.0,52,1.793,True
207.91,469.92,650,42660,0.3591,50.97,650,0.0,52,1.793,True
226.98,477.07,749,42660,0.3223,49.05,749,0.0,52,1.793,True
228.83,55.3,631,42660,0.25,43.76,631,0.0,52,1.793,True
212.8,449.93,629,42660,0.2903,44.24,629,0.0,52,1.793,True
235.28,220.63,652,42660,0.2667,53.13,652,0.0,52,1.793,True
242.94,84.87,736,42660,0.1889,50.49,736,0.0,52,1.793,True
245.84,287.61,610,42660,0.247,43.04,610,0.0,52,1.793,True
249.16,100.76,642,42660,0.324,44.24,642,0.0,52,1.793,True
253.2,257.33,603,42660,0.273,44.24,603,0.0,52,1.793,True
255.25,310.21,517,42660,0.2709,40.39,517,0.0,52,1.793,True
232.77,104.85,728,42660,0.2779,49.05,728,0.0,52,1.793,True
307.98,412.2,699,42660,0.2956,50.37,699,0.0,53,1.828,True
295.22,36.24,647,42660,0.2211,49.14,647,0.0,53,1.828,True
301.02,445.76,706,42660,0.3292,49.14,706,0.0,53,1.828,True
302.98,216.21,435,42660,0.3522,35.87,435,0.0,53,1.828,True
305.97,62.81,741,42660,0.2518,46.68,741,0.0,53,1.828,True
308.02,433.77,698,42660,0.324,49.14,698,0.0,53,1.828,True
294.06,244.2,675,42660,0.3149,42.99,675,0.0,53,1.828,True
329.81,220.26,611,42660,0.3199,45.94,611,0.0,53,1.828,True
332.78,402.15,631,42660,0.2111,44.22,631,0.0,53,1.828,True
344.97,432.15,553,42660,0.0952,44.71,553,0.0,53,1.828,True
345.86,110.67,289,42660,0.4223,30.46,289,0.0,53,1.828,True
353.96,233.87,546,42660,0.521,43.49,546,0.0,53,1.828,True
356.83,80.37,578,42660,0.2859,52.08,578,0.0,53,1.828,True
322.1,287.99,651,42660,0.3319,43.73,651,0.0,53,1.828,True
293.91,220.97,682,42660,0.39,53.31,682,0.0,53,1.828,True
288.02,121.29,702,42660,0.2909,46.68,702,0.0,53,1.828,True
262.91,458.85,690,42660,0.3302,51.59,690,0.0,53,1.828,True
23.24,413.95,750,42660,0.2422,62.65,750,0.0,53,1.828,True
201.86,47.33,710,42660,0.2464,49.38,710,0.0,53,1.828,True
205.96,469.82,645,42660,0.3409,48.4,645,0.0,53,1.828,True
209.97,451.99,656,42660,0.3139,45.94,656,0.0,53,1.828,True
222.14,56.86,620,42660,0.328,45.94,620,0.0,53,1.828,True
225.03,476.93,760,42660,0.298,50.37,760,0.0,53,1.828,True
6.23,412.28,105,42660,0.4122,11.3,105,0.0,53,1.828,True
235.96,220.3,727,42660,0.3015,52.08,727,0.0,53,1.828,True
240.94,83.87,750,42660,0.2114,50.37,750,0.0,53,1.828,True
242.97,287.4,642,42660,0.2796,42.99,642,0.0,53,1.828,True
248.1,100.73,673,42660,0.3208,44.96,673,0.0,53,1.828,True
254.0,257.22,684,42660,0.2819,42.01,684,0.0,53,1.828,True
254.13,310.36,535,42660,0.2759,37.84,535,0.0,53,1.828,True
231.04,106.95,724,42660,0.3468,52.08,724,0.0,53,1.828,True
294.82,36.26,677,42660,0.2501,48.78,677,0.0,54,1.862,True
301.94,216.2,361,42660,0.3445,31.55,361,0.0,54,1.862,True
301.88,445.71,675,42660,0.2972,48.05,675,0.0,54,1.862,True
303.09,63.04,724,42660,0.2812,44.17,724,0.0,54,1.862,True
306.78,412.31,636,42660,0.2856,47.32,636,0.0,54,1.862,True
308.0,433.76,702,42660,0.3152,49.99,702,0.0,54,1.862,True
337.85,431.33,655,42660,0.1027,55.09,655,0.0,54,1.862,True
325.1,220.36,626,42660,0.2973,44.17,626,0.0,54,1.862,True
327.99,402.03,680,42660,0.3107,44.41,680,0.0,54,1.862,True
345.77,111.13,212,42660,0.3949,23.06,212,0.0,54,1.862,True
353.81,232.97,558,42660,0.4803,41.26,558,0.0,54,1.862,True
356.71,80.39,582,42660,0.2916,49.02,582,0.0,54,1.862,True
292.86,220.75,674,42660,0.3297,49.51,674,0.0,54,1.862,True
322.96,288.08,694,42660,0.2589,45.87,694,0.0,54,1.862,True
292.28,244.0,596,42660,0.2888,43.2,596,0.0,54,1.862,True
285.99,121.13,715,42660,0.3256,48.54,715,0.0,54,1.862,True
262.92,458.83,689,42660,0.3175,50.72,689,0.0,54,1.862,True
198.15,46.0,687,42660,0.3377,48.05,687,0.0,54,1.862,True
202.3,470.79,609,42660,0.358,49.75,609,0.0,54,1.862,True
207.84,453.88,648,42660,0.298,45.38,648,0.0,54,1.862,True
221.99,57.07,691,42660,0.2762,43.44,691,0.0,54,1.862,True
223.98,477.02,754,42660,0.303,49.51,754,0.0,54,1.862,True
231.13,107.2,704,42660,0.2883,51.94,704,0.0,54,1.862,True
23.11,414.29,713,42660,0.1796,61.64,713,0.0,54,1.862,True
239.0,83.21,744,42660,0.2779,49.99,744,0.0,54,1.862,True
240.9,287.06,628,42660,0.334,47.57,628,0.0,54,1.862,True
245.33,100.81,601,42660,0.265,45.63,601,0.0,54,1.862,True
251.17,309.92,521,42660,0.2755,39.56,521,0.0,54,1.862,True
252.0,257.26,686,42660,0.2586,43.68,686,0.0,54,1.862,True
233.91,220.95,740,42660,0.3443,50.48,740,0.0,54,1.862,True
294.5,36.23,607,42660,0.2295,48.7,607,0.0,55,1.897,True
300.08,63.9,687,42660,0.3134,43.88,687,0.0,55,1.897,True
301.82,216.16,381,42660,0.3344,33.77,381,0.0,55,1.897,True
301.87,445.71,681,42660,0.2967,49.16,681,0.0,55,1.897,True
304.02,412.7,682,42660,0.3097,46.18,682,0.0,55,1.897,True
307.99,433.75,698,42660,0.3222,48.93,698,0.0,55,1.897,True
324.01,401.84,666,42660,0.3099,43.65,666,0.0,55,1.897,True
323.14,220.08,601,42660,0.3205,47.55,601,0.0,55,1.897,True
337.86,431.39,747,42660,0.1335,57.66,747,0.0,55,1.897,True
345.93,112.01,181,42660,0.5429,18.61,181,0.0,55,1.897,True
356.49,80.06,594,42660,0.167,49.16,594,0.0,55,1.897,True
292.26,243.99,597,42660,0.2829,43.42,597,0.0,55,1.897,True
319.2,288.88,632,42660,0.322,44.34,632,0.0,55,1.897,True
288.05,220.05,697,42660,0.3198,47.09,697,0.0,55,1.897,True
353.16,232.92,530,42660,0.4376,36.99,530,0.0,55,1.897,True
261.0,458.3,702,42660,0.3348,49.62,702,0.0,55,1.897,True
285.03,120.99,742,42660,0.3186,47.78,742,0.0,55,1.897,True
198.06,46.06,714,42660,0.3453,48.01,714,0.0,55,1.897,True
202.06,470.96,638,42660,0.3723,48.47,638,0.0,55,1.897,True
207.13,455.22,642,42660,0.3096,45.72,642,0.0,55,1.897,True
216.29,57.85,589,42660,0.26,45.49,589,0.0,55,1.897,True
221.02,476.13,735,42660,0.3399,47.55,735,0.0,55,1.897,True
22.93,414.25,660,42660,0.1565,58.58,660,0.0,55,1.897,True
232.06,221.01,734,42660,0.3644,50.77,734,0.0,55,1.897,True
236.89,82.88,723,42660,0.2309,49.62,723,0.0,55,1.897,True
238.84,287.69,628,42660,0.276,45.72,628,0.0,55,1.897,True
