y,x,frame,t,vial,genotype,sex,day,rep
63.81,235.37,102,3.517,2,w1118,m,2,1
219.78,299.22,103,3.552,2,w1118,m,2,1
205.32,230.42,103,3.552,2,w1118,m,2,1
193.85,296.87,103,3.552,2,w1118,m,2,1
179.83,281.95,103,3.552,2,w1118,m,2,1
131.74,216.26,103,3.552,2,w1118,m,2,1
90.99,251.7,103,3.552,2,w1118,m,2,1
87.66,300.03,103,3.552,2,w1118,m,2,1
70.19,217.13,103,3.552,2,w1118,m,2,1
65.75,235.65,103,3.552,2,w1118,m,2,1
57.84,219.84,103,3.552,2,w1118,m,2,1
221.78,299.24,104,3.586,2,w1118,m,2,1
207.18,230.23,104,3.586,2,w1118,m,2,1
199.45,294.33,104,3.586,2,w1118,m,2,1
182.51,284.08,104,3.586,2,w1118,m,2,1
131.77,216.3,104,3.586,2,w1118,m,2,1
90.62,251.26,104,3.586,2,w1118,m,2,1
87.71,300.04,104,3.586,2,w1118,m,2,1
70.25,217.15,104,3.586,2,w1118,m,2,1
66.85,235.41,104,3.586,2,w1118,m,2,1
225.61,298.87,105,3.621,2,w1118,m,2,1
209.13,230.19,105,3.621,2,w1118,m,2,1
200.63,294.17,105,3.621,2,w1118,m,2,1
184.3,285.93,105,3.621,2,w1118,m,2,1
133.67,216.55,105,3.621,2,w1118,m,2,1
92.3,299.12,105,3.621,2,w1118,m,2,1
90.63,251.25,105,3.621,2,w1118,m,2,1
70.34,217.17,105,3.621,2,w1118,m,2,1
68.74,235.44,105,3.621,2,w1118,m,2,1
227.64,298.97,106,3.655,2,w1118,m,2,1
208.63,229.93,106,3.655,2,w1118,m,2,1
199.72,294.87,106,3.655,2,w1118,m,2,1
184.63,286.04,106,3.655,2,w1118,m,2,1
132.69,216.4,106,3.655,2,w1118,m,2,1
92.65,298.86,106,3.655,2,w1118,m,2,1
90.66,251.29,106,3.655,2,w1118,m,2,1
71.65,235.85,106,3.655,2,w1118,m,2,1
70.24,217.18,106,3.655,2,w1118,m,2,1
57.86,219.89,106,3.655,2,w1118,m,2,1
228.69,299.18,107,3.69,2,w1118,m,2,1
206.84,230.1,107,3.69,2,w1118,m,2,1
203.49,292.94,107,3.69,2,w1118,m,2,1
185.62,286.21,107,3.69,2,w1118,m,2,1
136.47,216.49,107,3.69,2,w1118,m,2,1
91.72,299.19,107,3.69,2,w1118,m,2,1
90.98,251.74,107,3.69,2,w1118,m,2,1
72.67,236.07,107,3.69,2,w1118,m,2,1
70.32,217.01,107,3.69,2,w1118,m,2,1
57.9,219.87,107,3.69,2,w1118,m,2,1
229.83,299.2,108,3.724,2,w1118,m,2,1
208.72,228.99,108,3.724,2,w1118,m,2,1
202.8,293.18,108,3.724,2,w1118,m,2,1
188.54,287.92,108,3.724,2,w1118,m,2,1
131.77,216.14,108,3.724,2,w1118,m,2,1
92.68,299.23,108,3.724,2,w1118,m,2,1
90.98,251.72,108,3.724,2,w1118,m,2,1
78.36,236.91,108,3.724,2,w1118,m,2,1
70.28,217.02,108,3.724,2,w1118,m,2,1
57.86,219.86,108,3.724,2,w1118,m,2,1
232.69,298.64,109,3.759,2,w1118,m,2,1
214.41,228.05,109,3.759,2,w1118,m,2,1
203.85,292.95,109,3.759,2,w1118,m,2,1
189.53,288.93,109,3.759,2,w1118,m,2,1
132.69,216.14,109,3.759,2,w1118,m,2,1
93.68,298.74,109,3.759,2,w1118,m,2,1
90.97,251.71,109,3.759,2,w1118,m,2,1
78.6,236.88,109,3.759,2,w1118,m,2,1
70.27,217.04,109,3.759,2,w1118,m,2,1
57.89,219.86,109,3.759,2,w1118,m,2,1
235.63,298.46,110,3.793,2,w1118,m,2,1
211.8,228.8,110,3.793,2,w1118,m,2,1
206.63,292.03,110,3.793,2,w1118,m,2,1
189.83,288.97,110,3.793,2,w1118,m,2,1
132.74,216.26,110,3.793,2,w1118,m,2,1
93.82,298.77,110,3.793,2,w1118,m,2,1
90.98,251.71,110,3.793,2,w1118,m,2,1
78.7,236.8,110,3.793,2,w1118,m,2,1
70.2,217.18,110,3.793,2,w1118,m,2,1
57.9,219.86,110,3.793,2,w1118,m,2,1
236.67,298.87,111,3.828,2,w1118,m,2,1
216.58,226.05,111,3.828,2,w1118,m,2,1
207.73,291.13,111,3.828,2,w1118,m,2,1
193.46,290.15,111,3.828,2,w1118,m,2,1
133.68,216.06,111,3.828,2,w1118,m,2,1
99.46,297.74,111,3.828,2,w1118,m,2,1
90.99,251.71,111,3.828,2,w1118,m,2,1
80.63,237.11,111,3.828,2,w1118,m,2,1
70.3,217.08,111,3.828,2,w1118,m,2,1
57.87,219.79,111,3.828,2,w1118,m,2,1
237.73,298.85,112,3.862,2,w1118,m,2,1
215.65,226.09,112,3.862,2,w1118,m,2,1
208.63,290.67,112,3.862,2,w1118,m,2,1
195.54,291.04,112,3.862,2,w1118,m,2,1
133.83,216.07,112,3.862,2,w1118,m,2,1
97.69,298.0,112,3.862,2,w1118,m,2,1
90.64,251.26,112,3.862,2,w1118,m,2,1
80.77,237.3,112,3.862,2,w1118,m,2,1
70.26,217.12,112,3.862,2,w1118,m,2,1
240.62,298.25,113,3.897,2,w1118,m,2,1
217.68,225.14,113,3.897,2,w1118,m,2,1
209.77,290.76,113,3.897,2,w1118,m,2,1
196.55,291.99,113,3.897,2,w1118,m,2,1
134.76,215.93,113,3.897,2,w1118,m,2,1
98.71,298.12,113,3.897,2,w1118,m,2,1
90.98,251.7,113,3.897,2,w1118,m,2,1
82.75,237.28,113,3.897,2,w1118,m,2,1
70.3,217.23,113,3.897,2,w1118,m,2,1
240.73,297.97,114,3.931,2,w1118,m,2,1
220.59,224.87,114,3.931,2,w1118,m,2,1
212.61,289.87,114,3.931,2,w1118,m,2,1
198.42,292.8,114,3.931,2,w1118,m,2,1
139.69,216.04,114,3.931,2,w1118,m,2,1
99.69,298.04,114,3.931,2,w1118,m,2,1
90.97,251.7,114,3.931,2,w1118,m,2,1
84.73,237.37,114,3.931,2,w1118,m,2,1
70.26,217.19,114,3.931,2,w1118,m,2,1
57.74,219.74,114,3.931,2,w1118,m,2,1
241.85,297.84,115,3.966,2,w1118,m,2,1
222.54,223.92,115,3.966,2,w1118,m,2,1
212.95,289.87,115,3.966,2,w1118,m,2,1
197.76,292.21,115,3.966,2,w1118,m,2,1
138.69,216.05,115,3.966,2,w1118,m,2,1
102.68,297.33,115,3.966,2,w1118,m,2,1
90.97,251.71,115,3.966,2,w1118,m,2,1
87.66,237.97,115,3.966,2,w1118,m,2,1
70.41,217.29,115,3.966,2,w1118,m,2,1
58.57,219.8,115,3.966,2,w1118,m,2,1
243.81,298.05,116,4.0,2,w1118,m,2,1
223.5,222.0,116,4.0,2,w1118,m,2,1
214.68,288.7,116,4.0,2,w1118,m,2,1
202.31,293.72,116,4.0,2,w1118,m,2,1
138.68,216.16,116,4.0,2,w1118,m,2,1
101.73,297.76,116,4.0,2,w1118,m,2,1
90.63,251.26,116,4.0,2,w1118,m,2,1
88.83,238.26,116,4.0,2,w1118,m,2,1
70.27,217.12,116,4.0,2,w1118,m,2,1
246.73,297.85,117,4.034,2,w1118,m,2,1
225.43,220.17,117,4.034,2,w1118,m,2,1
215.87,288.17,117,4.034,2,w1118,m,2,1
202.51,294.12,117,4.034,2,w1118,m,2,1
136.71,216.17,117,4.034,2,w1118,m,2,1
105.7,297.12,117,4.034,2,w1118,m,2,1
91.02,251.7,117,4.034,2,w1118,m,2,1
90.78,237.78,117,4.034,2,w1118,m,2,1
66.17,217.11,117,4.034,2,w1118,m,2,1
249.72,296.87,118,4.069,2,w1118,m,2,1
224.01,221.08,118,4.069,2,w1118,m,2,1
217.75,287.81,118,4.069,2,w1118,m,2,1
202.66,294.1,118,4.069,2,w1118,m,2,1
136.8,216.31,118,4.069,2,w1118,m,2,1
106.65,296.97,118,4.069,2,w1118,m,2,1
93.68,238.05,118,4.069,2,w1118,m,2,1
90.65,251.23,118,4.069,2,w1118,m,2,1
66.28,217.09,118,4.069,2,w1118,m,2,1
252.68,296.15,119,4.103,2,w1118,m,2,1
228.42,218.96,119,4.103,2,w1118,m,2,1
222.73,286.05,119,4.103,2,w1118,m,2,1
204.67,294.14,119,4.103,2,w1118,m,2,1
136.84,216.21,119,4.103,2,w1118,m,2,1
106.78,297.09,119,4.103,2,w1118,m,2,1
94.75,238.36,119,4.103,2,w1118,m,2,1
91.0,251.71,119,4.103,2,w1118,m,2,1
72.13,218.04,119,4.103,2,w1118,m,2,1
57.9,219.73,119,4.103,2,w1118,m,2,1
255.5,296.13,120,4.138,2,w1118,m,2,1
229.31,218.01,120,4.138,2,w1118,m,2,1
223.68,285.02,120,4.138,2,w1118,m,2,1
204.75,294.1,120,4.138,2,w1118,m,2,1
137.74,216.07,120,4.138,2,w1118,m,2,1
109.7,296.24,120,4.138,2,w1118,m,2,1
96.75,238.78,120,4.138,2,w1118,m,2,1
90.98,251.76,120,4.138,2,w1118,m,2,1
72.51,218.0,120,4.138,2,w1118,m,2,1
58.66,219.65,120,4.138,2,w1118,m,2,1
257.52,296.2,121,4.172,2,w1118,m,2,1
228.68,218.0,121,4.172,2,w1118,m,2,1
225.47,284.19,121,4.172,2,w1118,m,2,1
207.67,294.22,121,4.172,2,w1118,m,2,1
137.82,216.03,121,4.172,2,w1118,m,2,1
110.63,296.07,121,4.172,2,w1118,m,2,1
99.67,238.79,121,4.172,2,w1118,m,2,1
90.99,251.75,121,4.172,2,w1118,m,2,1
73.49,218.02,121,4.172,2,w1118,m,2,1
57.96,219.77,121,4.172,2,w1118,m,2,1
256.73,295.9,122,4.207,2,w1118,m,2,1
228.82,217.84,122,4.207,2,w1118,m,2,1
223.68,284.91,122,4.207,2,w1118,m,2,1
210.53,294.99,122,4.207,2,w1118,m,2,1
138.72,216.02,122,4.207,2,w1118,m,2,1
112.63,296.03,122,4.207,2,w1118,m,2,1
102.66,239.02,122,4.207,2,w1118,m,2,1
90.95,251.73,122,4.207,2,w1118,m,2,1
73.61,218.24,122,4.207,2,w1118,m,2,1
57.89,219.75,122,4.207,2,w1118,m,2,1
259.61,295.36,123,4.241,2,w1118,m,2,1
230.75,217.03,123,4.241,2,w1118,m,2,1
228.56,283.21,123,4.241,2,w1118,m,2,1
212.55,295.03,123,4.241,2,w1118,m,2,1
142.67,216.23,123,4.241,2,w1118,m,2,1
112.71,296.02,123,4.241,2,w1118,m,2,1
102.73,238.87,123,4.241,2,w1118,m,2,1
90.61,251.27,123,4.241,2,w1118,m,2,1
73.68,218.21,123,4.241,2,w1118,m,2,1
261.59,295.33,124,4.276,2,w1118,m,2,1
232.65,215.97,124,4.276,2,w1118,m,2,1
226.86,284.11,124,4.276,2,w1118,m,2,1
214.49,294.81,124,4.276,2,w1118,m,2,1
142.68,216.28,124,4.276,2,w1118,m,2,1
113.71,296.17,124,4.276,2,w1118,m,2,1
104.67,239.16,124,4.276,2,w1118,m,2,1
90.96,251.71,124,4.276,2,w1118,m,2,1
73.76,218.18,124,4.276,2,w1118,m,2,1
57.93,219.68,124,4.276,2,w1118,m,2,1
260.77,295.76,125,4.31,2,w1118,m,2,1
233.56,215.0,125,4.31,2,w1118,m,2,1
227.9,282.99,125,4.31,2,w1118,m,2,1
214.75,294.65,125,4.31,2,w1118,m,2,1
139.75,216.08,125,4.31,2,w1118,m,2,1
114.7,296.05,125,4.31,2,w1118,m,2,1
106.69,238.88,125,4.31,2,w1118,m,2,1
90.96,251.72,125,4.31,2,w1118,m,2,1
74.77,217.8,125,4.31,2,w1118,m,2,1
262.79,296.05,126,4.345,2,w1118,m,2,1
232.94,214.87,126,4.345,2,w1118,m,2,1
229.74,281.98,126,4.345,2,w1118,m,2,1
215.75,295.21,126,4.345,2,w1118,m,2,1
140.75,216.02,126,4.345,2,w1118,m,2,1
115.78,295.8,126,4.345,2,w1118,m,2,1
109.7,238.88,126,4.345,2,w1118,m,2,1
90.97,251.73,126,4.345,2,w1118,m,2,1
77.66,217.96,126,4.345,2,w1118,m,2,1
57.97,219.68,126,4.345,2,w1118,m,2,1
264.74,295.99,127,4.379,2,w1118,m,2,1
234.66,213.97,127,4.379,2,w1118,m,2,1
233.55,279.95,127,4.379,2,w1118,m,2,1
221.41,295.73,127,4.379,2,w1118,m,2,1
140.85,215.83,127,4.379,2,w1118,m,2,1
116.78,295.73,127,4.379,2,w1118,m,2,1
110.66,239.23,127,4.379,2,w1118,m,2,1
90.67,251.22,127,4.379,2,w1118,m,2,1
76.79,218.29,127,4.379,2,w1118,m,2,1
265.79,295.61,128,4.414,2,w1118,m,2,1
235.72,213.56,128,4.414,2,w1118,m,2,1
235.66,279.32,128,4.414,2,w1118,m,2,1
222.58,295.22,128,4.414,2,w1118,m,2,1
141.77,215.6,128,4.414,2,w1118,m,2,1
117.79,296.08,128,4.414,2,w1118,m,2,1
112.67,239.69,128,4.414,2,w1118,m,2,1
90.65,251.25,128,4.414,2,w1118,m,2,1
78.83,217.95,128,4.414,2,w1118,m,2,1
269.6,295.15,129,4.448,2,w1118,m,2,1
237.67,212.9,129,4.448,2,w1118,m,2,1
235.67,279.06,129,4.448,2,w1118,m,2,1
224.55,295.21,129,4.448,2,w1118,m,2,1
142.73,215.62,129,4.448,2,w1118,m,2,1
120.63,295.27,129,4.448,2,w1118,m,2,1
113.68,239.73,129,4.448,2,w1118,m,2,1
90.62,251.24,129,4.448,2,w1118,m,2,1
79.84,217.82,129,4.448,2,w1118,m,2,1
268.89,295.66,130,4.483,2,w1118,m,2,1
238.26,277.19,130,4.483,2,w1118,m,2,1
237.83,212.89,130,4.483,2,w1118,m,2,1
225.67,295.3,130,4.483,2,w1118,m,2,1
142.74,215.32,130,4.483,2,w1118,m,2,1
121.7,295.1,130,4.483,2,w1118,m,2,1
113.9,239.25,130,4.483,2,w1118,m,2,1
90.65,251.25,130,4.483,2,w1118,m,2,1
80.97,217.99,130,4.483,2,w1118,m,2,1
271.74,295.66,131,4.517,2,w1118,m,2,1
239.51,212.02,131,4.517,2,w1118,m,2,1
237.84,277.24,131,4.517,2,w1118,m,2,1
224.74,295.65,131,4.517,2,w1118,m,2,1
146.67,215.86,131,4.517,2,w1118,m,2,1
122.63,294.89,131,4.517,2,w1118,m,2,1
116.61,239.87,131,4.517,2,w1118,m,2,1
90.62,251.27,131,4.517,2,w1118,m,2,1
84.7,218.83,131,4.517,2,w1118,m,2,1
57.62,216.55,131,4.517,2,w1118,m,2,1
275.61,294.85,132,4.552,2,w1118,m,2,1
240.45,276.08,132,4.552,2,w1118,m,2,1
239.76,212.26,132,4.552,2,w1118,m,2,1
229.44,295.9,132,4.552,2,w1118,m,2,1
145.69,215.73,132,4.552,2,w1118,m,2,1
122.75,294.89,132,4.552,2,w1118,m,2,1
117.68,240.2,132,4.552,2,w1118,m,2,1
90.62,251.27,132,4.552,2,w1118,m,2,1
83.93,218.45,132,4.552,2,w1118,m,2,1
57.79,216.42,132,4.552,2,w1118,m,2,1
277.56,294.16,133,4.586,2,w1118,m,2,1
242.38,275.36,133,4.586,2,w1118,m,2,1
241.66,211.77,133,4.586,2,w1118,m,2,1
231.4,295.84,133,4.586,2,w1118,m,2,1
147.68,215.93,133,4.586,2,w1118,m,2,1
124.67,294.72,133,4.586,2,w1118,m,2,1
119.69,240.88,133,4.586,2,w1118,m,2,1
90.98,251.72,133,4.586,2,w1118,m,2,1
85.84,218.71,133,4.586,2,w1118,m,2,1
58.96,216.25,133,4.586,2,w1118,m,2,1
279.45,294.04,134,4.621,2,w1118,m,2,1
243.63,211.2,134,4.621,2,w1118,m,2,1
239.95,277.08,134,4.621,2,w1118,m,2,1
232.56,295.89,134,4.621,2,w1118,m,2,1
148.67,216.11,134,4.621,2,w1118,m,2,1
126.63,294.0,134,4.621,2,w1118,m,2,1
120.68,240.97,134,4.621,2,w1118,m,2,1
90.97,251.72,134,4.621,2,w1118,m,2,1
87.78,218.83,134,4.621,2,w1118,m,2,1
59.95,216.53,134,4.621,2,w1118,m,2,1
280.6,294.28,135,4.655,2,w1118,m,2,1
243.66,211.22,135,4.655,2,w1118,m,2,1
240.83,275.78,135,4.655,2,w1118,m,2,1
235.29,296.03,135,4.655,2,w1118,m,2,1
148.7,215.9,135,4.655,2,w1118,m,2,1
127.67,293.93,135,4.655,2,w1118,m,2,1
125.38,241.69,135,4.655,2,w1118,m,2,1
90.97,251.73,135,4.655,2,w1118,m,2,1
88.85,219.21,135,4.655,2,w1118,m,2,1
60.98,216.67,135,4.655,2,w1118,m,2,1
279.82,294.8,136,4.69,2,w1118,m,2,1
243.73,211.19,136,4.69,2,w1118,m,2,1
241.93,275.01,136,4.69,2,w1118,m,2,1
234.7,296.3,136,4.69,2,w1118,m,2,1
149.67,215.67,136,4.69,2,w1118,m,2,1
127.77,294.01,136,4.69,2,w1118,m,2,1
125.59,241.94,136,4.69,2,w1118,m,2,1
90.97,251.72,136,4.69,2,w1118,m,2,1
90.91,219.16,136,4.69,2,w1118,m,2,1
61.95,216.63,136,4.69,2,w1118,m,2,1
281.72,294.04,137,4.724,2,w1118,m,2,1
243.91,211.17,137,4.724,2,w1118,m,2,1
243.84,273.95,137,4.724,2,w1118,m,2,1
236.67,296.19,137,4.724,2,w1118,m,2,1
145.8,215.12,137,4.724,2,w1118,m,2,1
130.67,293.2,137,4.724,2,w1118,m,2,1
125.67,241.97,137,4.724,2,w1118,m,2,1
93.71,219.11,137,4.724,2,w1118,m,2,1
90.98,251.71,137,4.724,2,w1118,m,2,1
62.98,216.6,137,4.724,2,w1118,m,2,1
285.55,292.96,138,4.759,2,w1118,m,2,1
248.39,271.07,138,4.759,2,w1118,m,2,1
246.6,210.8,138,4.759,2,w1118,m,2,1
238.63,295.98,138,4.759,2,w1118,m,2,1
145.81,215.08,138,4.759,2,w1118,m,2,1
131.65,293.03,138,4.759,2,w1118,m,2,1
125.77,242.11,138,4.759,2,w1118,m,2,1
97.64,219.91,138,4.759,2,w1118,m,2,1
90.62,251.26,138,4.759,2,w1118,m,2,1
64.79,217.03,138,4.759,2,w1118,m,2,1
282.88,293.88,139,4.793,2,w1118,m,2,1
248.36,210.82,139,4.793,2,w1118,m,2,1
246.66,271.91,139,4.793,2,w1118,m,2,1
240.57,295.73,139,4.793,2,w1118,m,2,1
145.75,215.21,139,4.793,2,w1118,m,2,1
135.26,292.31,139,4.793,2,w1118,m,2,1
127.75,241.98,139,4.793,2,w1118,m,2,1
97.68,220.09,139,4.793,2,w1118,m,2,1
90.62,251.24,139,4.793,2,w1118,m,2,1
65.66,216.86,139,4.793,2,w1118,m,2,1
289.44,292.86,140,4.828,2,w1118,m,2,1
249.77,269.26,140,4.828,2,w1118,m,2,1
248.59,210.89,140,4.828,2,w1118,m,2,1
241.66,295.9,140,4.828,2,w1118,m,2,1
144.9,215.12,140,4.828,2,w1118,m,2,1
132.73,293.12,140,4.828,2,w1118,m,2,1
129.6,242.25,140,4.828,2,w1118,m,2,1
99.73,220.84,140,4.828,2,w1118,m,2,1
90.62,251.23,140,4.828,2,w1118,m,2,1
66.15,216.82,140,4.828,2,w1118,m,2,1
289.7,292.87,141,4.862,2,w1118,m,2,1
249.52,210.85,141,4.862,2,w1118,m,2,1
248.68,269.99,141,4.862,2,w1118,m,2,1
243.6,296.1,141,4.862,2,w1118,m,2,1
148.71,215.53,141,4.862,2,w1118,m,2,1
133.84,293.02,141,4.862,2,w1118,m,2,1
131.75,242.81,141,4.862,2,w1118,m,2,1
98.89,220.06,141,4.862,2,w1118,m,2,1
91.01,251.71,141,4.862,2,w1118,m,2,1
72.56,218.02,141,4.862,2,w1118,m,2,1
291.6,292.15,142,4.897,2,w1118,m,2,1
253.31,267.19,142,4.897,2,w1118,m,2,1
249.61,211.19,142,4.897,2,w1118,m,2,1
242.67,296.11,142,4.897,2,w1118,m,2,1
148.63,215.25,142,4.897,2,w1118,m,2,1
134.75,292.67,142,4.897,2,w1118,m,2,1
132.77,243.08,142,4.897,2,w1118,m,2,1
99.85,220.06,142,4.897,2,w1118,m,2,1
90.68,251.22,142,4.897,2,w1118,m,2,1
73.41,217.72,142,4.897,2,w1118,m,2,1
293.51,291.16,143,4.931,2,w1118,m,2,1
254.44,266.32,143,4.931,2,w1118,m,2,1
250.69,211.01,143,4.931,2,w1118,m,2,1
248.29,295.29,143,4.931,2,w1118,m,2,1
147.74,215.04,143,4.931,2,w1118,m,2,1
139.5,290.95,143,4.931,2,w1118,m,2,1
135.65,242.99,143,4.931,2,w1118,m,2,1
100.8,220.08,143,4.931,2,w1118,m,2,1
91.02,251.71,143,4.931,2,w1118,m,2,1
73.73,218.01,143,4.931,2,w1118,m,2,1
294.49,291.04,144,4.966,2,w1118,m,2,1
255.43,265.37,144,4.966,2,w1118,m,2,1
251.82,211.0,144,4.966,2,w1118,m,2,1
247.66,295.28,144,4.966,2,w1118,m,2,1
148.67,215.2,144,4.966,2,w1118,m,2,1
141.45,290.88,144,4.966,2,w1118,m,2,1
136.74,242.76,144,4.966,2,w1118,m,2,1
106.16,221.69,144,4.966,2,w1118,m,2,1
91.02,251.73,144,4.966,2,w1118,m,2,1
74.61,218.0,144,4.966,2,w1118,m,2,1
248.36,400.87,0,0.0,3,w1118,m,2,1
47.79,481.67,0,0.0,3,w1118,m,2,1
42.67,489.37,0,0.0,3,w1118,m,2,1
30.66,403.86,0,0.0,3,w1118,m,2,1
22.58,427.82,0,0.0,3,w1118,m,2,1
22.06,476.54,0,0.0,3,w1118,m,2,1
21.67,463.05,0,0.0,3,w1118,m,2,1
14.68,444.23,0,0.0,3,w1118,m,2,1
12.04,428.98,0,0.0,3,w1118,m,2,1
249.46,400.88,1,0.034,3,w1118,m,2,1
53.48,480.99,1,0.034,3,w1118,m,2,1
45.62,489.43,1,0.034,3,w1118,m,2,1
31.91,403.3,1,0.034,3,w1118,m,2,1
24.78,476.22,1,0.034,3,w1118,m,2,1
21.97,461.26,1,0.034,3,w1118,m,2,1
20.66,430.9,1,0.034,3,w1118,m,2,1
14.39,440.2,1,0.034,3,w1118,m,2,1
12.79,429.0,1,0.034,3,w1118,m,2,1
251.27,401.18,2,0.069,3,w1118,m,2,1
56.55,481.13,2,0.069,3,w1118,m,2,1
47.69,489.27,2,0.069,3,w1118,m,2,1
35.11,403.39,2,0.069,3,w1118,m,2,1
27.72,476.2,2,0.069,3,w1118,m,2,1
21.84,460.05,2,0.069,3,w1118,m,2,1
20.88,431.99,2,0.069,3,w1118,m,2,1
14.57,438.15,2,0.069,3,w1118,m,2,1
13.44,427.99,2,0.069,3,w1118,m,2,1
252.49,401.06,3,0.103,3,w1118,m,2,1
58.45,480.86,3,0.103,3,w1118,m,2,1
50.55,489.81,3,0.103,3,w1118,m,2,1
37.98,403.41,3,0.103,3,w1118,m,2,1
28.72,475.76,3,0.103,3,w1118,m,2,1
21.68,458.42,3,0.103,3,w1118,m,2,1
20.61,430.96,3,0.103,3,w1118,m,2,1
13.93,438.81,3,0.103,3,w1118,m,2,1
12.52,427.08,3,0.103,3,w1118,m,2,1
254.31,401.13,4,0.138,3,w1118,m,2,1
60.59,480.45,4,0.138,3,w1118,m,2,1
52.57,489.35,4,0.138,3,w1118,m,2,1
41.85,403.83,4,0.138,3,w1118,m,2,1
30.68,475.37,4,0.138,3,w1118,m,2,1
25.81,427.04,4,0.138,3,w1118,m,2,1
21.57,457.95,4,0.138,3,w1118,m,2,1
13.91,438.83,4,0.138,3,w1118,m,2,1
11.78,427.05,4,0.138,3,w1118,m,2,1
5.72,439.88,4,0.138,3,w1118,m,2,1
254.68,401.14,5,0.172,3,w1118,m,2,1
63.46,480.47,5,0.172,3,w1118,m,2,1
54.49,489.43,5,0.172,3,w1118,m,2,1
45.92,404.02,5,0.172,3,w1118,m,2,1
34.52,475.04,5,0.172,3,w1118,m,2,1
27.61,427.81,5,0.172,3,w1118,m,2,1
21.59,455.92,5,0.172,3,w1118,m,2,1
13.9,440.23,5,0.172,3,w1118,m,2,1
13.62,430.04,5,0.172,3,w1118,m,2,1
254.76,401.01,6,0.207,3,w1118,m,2,1
65.55,480.37,6,0.207,3,w1118,m,2,1
56.46,489.27,6,0.207,3,w1118,m,2,1
51.65,404.87,6,0.207,3,w1118,m,2,1
36.47,474.99,6,0.207,3,w1118,m,2,1
27.65,427.17,6,0.207,3,w1118,m,2,1
21.57,452.87,6,0.207,3,w1118,m,2,1
20.24,424.09,6,0.207,3,w1118,m,2,1
14.21,430.77,6,0.207,3,w1118,m,2,1
13.82,441.21,6,0.207,3,w1118,m,2,1
255.75,401.15,7,0.241,3,w1118,m,2,1
67.61,480.32,7,0.241,3,w1118,m,2,1
57.51,489.09,7,0.241,3,w1118,m,2,1
54.66,404.73,7,0.241,3,w1118,m,2,1
35.69,475.09,7,0.241,3,w1118,m,2,1
28.82,427.83,7,0.241,3,w1118,m,2,1
21.79,449.91,7,0.241,3,w1118,m,2,1
18.86,421.19,7,0.241,3,w1118,m,2,1
14.56,432.76,7,0.241,3,w1118,m,2,1
13.28,441.08,7,0.241,3,w1118,m,2,1
256.84,401.08,8,0.276,3,w1118,m,2,1
69.56,480.31,8,0.276,3,w1118,m,2,1
58.65,488.74,8,0.276,3,w1118,m,2,1
56.7,404.85,8,0.276,3,w1118,m,2,1
39.56,474.23,8,0.276,3,w1118,m,2,1
29.66,428.0,8,0.276,3,w1118,m,2,1
21.79,448.11,8,0.276,3,w1118,m,2,1
18.75,420.07,8,0.276,3,w1118,m,2,1
14.29,431.33,8,0.276,3,w1118,m,2,1
12.45,440.83,8,0.276,3,w1118,m,2,1
258.9,401.07,9,0.31,3,w1118,m,2,1
72.43,480.37,9,0.31,3,w1118,m,2,1
58.75,405.01,9,0.31,3,w1118,m,2,1
57.71,489.18,9,0.31,3,w1118,m,2,1
38.73,474.84,9,0.31,3,w1118,m,2,1
31.66,429.12,9,0.31,3,w1118,m,2,1
22.04,447.07,9,0.31,3,w1118,m,2,1
18.89,419.05,9,0.31,3,w1118,m,2,1
13.88,430.26,9,0.31,3,w1118,m,2,1
12.43,440.82,9,0.31,3,w1118,m,2,1
262.72,402.04,10,0.345,3,w1118,m,2,1
73.66,480.3,10,0.345,3,w1118,m,2,1
63.44,488.07,10,0.345,3,w1118,m,2,1
61.78,405.04,10,0.345,3,w1118,m,2,1
39.86,475.03,10,0.345,3,w1118,m,2,1
32.91,429.7,10,0.345,3,w1118,m,2,1
21.96,447.87,10,0.345,3,w1118,m,2,1
18.97,418.16,10,0.345,3,w1118,m,2,1
13.65,430.06,10,0.345,3,w1118,m,2,1
12.31,440.96,10,0.345,3,w1118,m,2,1
266.59,402.59,11,0.379,3,w1118,m,2,1
76.53,480.19,11,0.379,3,w1118,m,2,1
65.65,406.01,11,0.379,3,w1118,m,2,1
60.72,488.97,11,0.379,3,w1118,m,2,1
47.37,473.3,11,0.379,3,w1118,m,2,1
33.92,430.02,11,0.379,3,w1118,m,2,1
22.44,446.93,11,0.379,3,w1118,m,2,1
18.68,418.0,11,0.379,3,w1118,m,2,1
13.15,429.01,11,0.379,3,w1118,m,2,1
11.51,441.06,11,0.379,3,w1118,m,2,1
268.52,402.69,12,0.414,3,w1118,m,2,1
77.63,480.66,12,0.414,3,w1118,m,2,1
67.31,487.46,12,0.414,3,w1118,m,2,1
66.8,405.88,12,0.414,3,w1118,m,2,1
47.67,472.92,12,0.414,3,w1118,m,2,1
36.76,430.96,12,0.414,3,w1118,m,2,1
22.43,446.93,12,0.414,3,w1118,m,2,1
18.61,417.33,12,0.414,3,w1118,m,2,1
12.92,428.37,12,0.414,3,w1118,m,2,1
11.24,440.93,12,0.414,3,w1118,m,2,1
269.65,402.96,13,0.448,3,w1118,m,2,1
79.68,480.11,13,0.448,3,w1118,m,2,1
69.8,405.89,13,0.448,3,w1118,m,2,1
68.65,487.2,13,0.448,3,w1118,m,2,1
