y,x,frame,t,vial,geno,sex,day,rep
212.79,484.89,110,3.793,3,w1118,m,2,1
166.11,415.75,110,3.793,3,w1118,m,2,1
155.09,455.26,110,3.793,3,w1118,m,2,1
150.08,410.25,110,3.793,3,w1118,m,2,1
140.18,436.05,110,3.793,3,w1118,m,2,1
121.99,427.97,110,3.793,3,w1118,m,2,1
110.55,447.43,110,3.793,3,w1118,m,2,1
274.57,448.93,111,3.828,3,w1118,m,2,1
230.84,454.79,111,3.828,3,w1118,m,2,1
212.79,484.92,111,3.828,3,w1118,m,2,1
169.94,415.04,111,3.828,3,w1118,m,2,1
161.47,456.54,111,3.828,3,w1118,m,2,1
153.02,410.88,111,3.828,3,w1118,m,2,1
146.95,437.19,111,3.828,3,w1118,m,2,1
121.96,427.88,111,3.828,3,w1118,m,2,1
110.52,447.48,111,3.828,3,w1118,m,2,1
276.79,448.97,112,3.862,3,w1118,m,2,1
227.95,455.89,112,3.862,3,w1118,m,2,1
212.79,484.9,112,3.862,3,w1118,m,2,1
171.89,415.05,112,3.862,3,w1118,m,2,1
161.85,456.94,112,3.862,3,w1118,m,2,1
155.87,411.8,112,3.862,3,w1118,m,2,1
146.06,437.25,112,3.862,3,w1118,m,2,1
122.92,427.99,112,3.862,3,w1118,m,2,1
109.85,447.89,112,3.862,3,w1118,m,2,1
275.09,448.79,113,3.897,3,w1118,m,2,1
229.02,454.82,113,3.897,3,w1118,m,2,1
212.8,484.91,113,3.897,3,w1118,m,2,1
171.07,415.24,113,3.897,3,w1118,m,2,1
161.02,456.95,113,3.897,3,w1118,m,2,1
155.06,411.07,113,3.897,3,w1118,m,2,1
149.09,437.98,113,3.897,3,w1118,m,2,1
121.96,428.07,113,3.897,3,w1118,m,2,1
109.89,447.91,113,3.897,3,w1118,m,2,1
278.1,447.09,114,3.931,3,w1118,m,2,1
230.1,454.01,114,3.931,3,w1118,m,2,1
212.78,484.9,114,3.931,3,w1118,m,2,1
172.07,415.43,114,3.931,3,w1118,m,2,1
162.03,457.25,114,3.931,3,w1118,m,2,1
156.04,411.02,114,3.931,3,w1118,m,2,1
155.79,439.3,114,3.931,3,w1118,m,2,1
121.99,428.11,114,3.931,3,w1118,m,2,1
109.88,447.98,114,3.931,3,w1118,m,2,1
280.06,447.03,115,3.966,3,w1118,m,2,1
230.98,453.63,115,3.966,3,w1118,m,2,1
212.79,484.87,115,3.966,3,w1118,m,2,1
173.26,415.17,115,3.966,3,w1118,m,2,1
163.99,457.82,115,3.966,3,w1118,m,2,1
157.81,439.96,115,3.966,3,w1118,m,2,1
157.09,412.11,115,3.966,3,w1118,m,2,1
121.1,428.03,115,3.966,3,w1118,m,2,1
109.88,448.02,115,3.966,3,w1118,m,2,1
286.57,445.25,116,4.0,3,w1118,m,2,1
233.07,453.34,116,4.0,3,w1118,m,2,1
212.8,484.89,116,4.0,3,w1118,m,2,1
175.14,414.35,116,4.0,3,w1118,m,2,1
164.11,457.92,116,4.0,3,w1118,m,2,1
157.18,412.19,116,4.0,3,w1118,m,2,1
156.06,439.99,116,4.0,3,w1118,m,2,1
121.96,427.9,116,4.0,3,w1118,m,2,1
109.9,448.01,116,4.0,3,w1118,m,2,1
285.03,445.17,117,4.034,3,w1118,m,2,1
234.97,453.08,117,4.034,3,w1118,m,2,1
212.71,484.96,117,4.034,3,w1118,m,2,1
179.91,414.59,117,4.034,3,w1118,m,2,1
165.02,458.18,117,4.034,3,w1118,m,2,1
161.88,413.86,117,4.034,3,w1118,m,2,1
158.13,439.91,117,4.034,3,w1118,m,2,1
121.06,427.98,117,4.034,3,w1118,m,2,1
109.91,448.01,117,4.034,3,w1118,m,2,1
287.12,445.03,118,4.069,3,w1118,m,2,1
239.94,452.02,118,4.069,3,w1118,m,2,1
212.74,484.99,118,4.069,3,w1118,m,2,1
179.97,414.71,118,4.069,3,w1118,m,2,1
167.89,458.94,118,4.069,3,w1118,m,2,1
165.55,441.79,118,4.069,3,w1118,m,2,1
162.86,413.97,118,4.069,3,w1118,m,2,1
121.06,428.07,118,4.069,3,w1118,m,2,1
109.9,448.02,118,4.069,3,w1118,m,2,1
363.74,424.24,119,4.103,3,w1118,m,2,1
290.09,445.21,119,4.103,3,w1118,m,2,1
237.98,452.06,119,4.103,3,w1118,m,2,1
212.78,485.02,119,4.103,3,w1118,m,2,1
182.92,414.78,119,4.103,3,w1118,m,2,1
167.08,458.81,119,4.103,3,w1118,m,2,1
162.95,414.01,119,4.103,3,w1118,m,2,1
162.95,441.18,119,4.103,3,w1118,m,2,1
121.09,428.05,119,4.103,3,w1118,m,2,1
109.92,448.02,119,4.103,3,w1118,m,2,1
363.36,424.56,120,4.138,3,w1118,m,2,1
293.97,442.89,120,4.138,3,w1118,m,2,1
238.06,451.93,120,4.138,3,w1118,m,2,1
212.77,485.09,120,4.138,3,w1118,m,2,1
181.16,414.62,120,4.138,3,w1118,m,2,1
168.04,458.84,120,4.138,3,w1118,m,2,1
166.0,441.77,120,4.138,3,w1118,m,2,1
163.02,414.12,120,4.138,3,w1118,m,2,1
121.98,428.02,120,4.138,3,w1118,m,2,1
109.88,448.1,120,4.138,3,w1118,m,2,1
363.29,424.59,121,4.172,3,w1118,m,2,1
298.52,441.2,121,4.172,3,w1118,m,2,1
239.14,451.29,121,4.172,3,w1118,m,2,1
213.51,485.48,121,4.172,3,w1118,m,2,1
182.19,414.17,121,4.172,3,w1118,m,2,1
169.0,458.99,121,4.172,3,w1118,m,2,1
167.02,441.92,121,4.172,3,w1118,m,2,1
164.12,414.02,121,4.172,3,w1118,m,2,1
121.94,427.9,121,4.172,3,w1118,m,2,1
109.92,448.09,121,4.172,3,w1118,m,2,1
363.13,424.39,122,4.207,3,w1118,m,2,1
300.54,441.27,122,4.207,3,w1118,m,2,1
240.99,451.11,122,4.207,3,w1118,m,2,1
212.74,485.13,122,4.207,3,w1118,m,2,1
184.03,414.07,122,4.207,3,w1118,m,2,1
173.51,443.76,122,4.207,3,w1118,m,2,1
169.06,458.98,122,4.207,3,w1118,m,2,1
165.03,414.35,122,4.207,3,w1118,m,2,1
121.95,427.86,122,4.207,3,w1118,m,2,1
109.92,448.11,122,4.207,3,w1118,m,2,1
362.96,424.14,123,4.241,3,w1118,m,2,1
301.7,440.96,123,4.241,3,w1118,m,2,1
242.03,451.15,123,4.241,3,w1118,m,2,1
213.48,485.53,123,4.241,3,w1118,m,2,1
185.08,414.07,123,4.241,3,w1118,m,2,1
174.81,444.01,123,4.241,3,w1118,m,2,1
169.12,459.05,123,4.241,3,w1118,m,2,1
167.12,414.78,123,4.241,3,w1118,m,2,1
122.02,428.24,123,4.241,3,w1118,m,2,1
109.92,448.12,123,4.241,3,w1118,m,2,1
362.83,424.13,124,4.276,3,w1118,m,2,1
299.12,440.86,124,4.276,3,w1118,m,2,1
243.95,451.03,124,4.276,3,w1118,m,2,1
212.96,485.07,124,4.276,3,w1118,m,2,1
186.19,414.33,124,4.276,3,w1118,m,2,1
172.1,443.33,124,4.276,3,w1118,m,2,1
170.01,415.71,124,4.276,3,w1118,m,2,1
170.01,459.17,124,4.276,3,w1118,m,2,1
122.02,428.24,124,4.276,3,w1118,m,2,1
109.94,448.15,124,4.276,3,w1118,m,2,1
362.75,423.99,125,4.31,3,w1118,m,2,1
304.86,438.96,125,4.31,3,w1118,m,2,1
245.91,449.94,125,4.31,3,w1118,m,2,1
213.06,485.14,125,4.31,3,w1118,m,2,1
188.01,413.96,125,4.31,3,w1118,m,2,1
178.79,444.99,125,4.31,3,w1118,m,2,1
170.04,459.1,125,4.31,3,w1118,m,2,1
169.01,415.23,125,4.31,3,w1118,m,2,1
121.97,428.78,125,4.31,3,w1118,m,2,1
109.95,448.15,125,4.31,3,w1118,m,2,1
362.69,424.07,126,4.345,3,w1118,m,2,1
305.04,439.94,126,4.345,3,w1118,m,2,1
246.02,449.78,126,4.345,3,w1118,m,2,1
215.65,486.03,126,4.345,3,w1118,m,2,1
189.08,413.64,126,4.345,3,w1118,m,2,1
180.77,445.73,126,4.345,3,w1118,m,2,1
171.02,415.96,126,4.345,3,w1118,m,2,1
170.0,459.09,126,4.345,3,w1118,m,2,1
122.17,429.04,126,4.345,3,w1118,m,2,1
109.94,448.16,126,4.345,3,w1118,m,2,1
362.62,424.07,127,4.379,3,w1118,m,2,1
307.13,439.04,127,4.379,3,w1118,m,2,1
247.02,449.19,127,4.379,3,w1118,m,2,1
216.73,486.26,127,4.379,3,w1118,m,2,1
192.93,413.59,127,4.379,3,w1118,m,2,1
178.08,445.22,127,4.379,3,w1118,m,2,1
172.99,416.81,127,4.379,3,w1118,m,2,1
169.17,458.97,127,4.379,3,w1118,m,2,1
122.16,428.97,127,4.379,3,w1118,m,2,1
109.92,448.22,127,4.379,3,w1118,m,2,1
362.6,423.82,128,4.414,3,w1118,m,2,1
309.95,437.17,128,4.414,3,w1118,m,2,1
248.16,449.11,128,4.414,3,w1118,m,2,1
217.82,486.86,128,4.414,3,w1118,m,2,1
192.96,413.37,128,4.414,3,w1118,m,2,1
185.7,446.92,128,4.414,3,w1118,m,2,1
174.07,416.82,128,4.414,3,w1118,m,2,1
170.02,459.08,128,4.414,3,w1118,m,2,1
122.97,428.78,128,4.414,3,w1118,m,2,1
109.92,448.21,128,4.414,3,w1118,m,2,1
362.53,423.6,129,4.448,3,w1118,m,2,1
312.0,436.99,129,4.448,3,w1118,m,2,1
254.77,447.83,129,4.448,3,w1118,m,2,1
217.96,487.28,129,4.448,3,w1118,m,2,1
193.12,413.42,129,4.448,3,w1118,m,2,1
183.09,446.12,129,4.448,3,w1118,m,2,1
178.76,418.56,129,4.448,3,w1118,m,2,1
170.03,459.0,129,4.448,3,w1118,m,2,1
126.5,427.5,129,4.448,3,w1118,m,2,1
109.97,448.2,129,4.448,3,w1118,m,2,1
362.56,423.33,130,4.483,3,w1118,m,2,1
314.99,437.15,130,4.483,3,w1118,m,2,1
255.92,448.1,130,4.483,3,w1118,m,2,1
219.78,487.9,130,4.483,3,w1118,m,2,1
194.04,413.3,130,4.483,3,w1118,m,2,1
188.89,448.04,130,4.483,3,w1118,m,2,1
176.12,417.19,130,4.483,3,w1118,m,2,1
170.06,458.93,130,4.483,3,w1118,m,2,1
125.02,428.06,130,4.483,3,w1118,m,2,1
109.98,448.2,130,4.483,3,w1118,m,2,1
362.59,422.79,131,4.517,3,w1118,m,2,1
317.92,436.1,131,4.517,3,w1118,m,2,1
252.97,448.14,131,4.517,3,w1118,m,2,1
220.79,488.09,131,4.517,3,w1118,m,2,1
195.12,412.98,131,4.517,3,w1118,m,2,1
187.09,447.8,131,4.517,3,w1118,m,2,1
179.06,418.87,131,4.517,3,w1118,m,2,1
170.03,458.93,131,4.517,3,w1118,m,2,1
125.0,427.65,131,4.517,3,w1118,m,2,1
109.98,448.2,131,4.517,3,w1118,m,2,1
362.55,421.97,132,4.552,3,w1118,m,2,1
320.81,434.95,132,4.552,3,w1118,m,2,1
258.74,445.85,132,4.552,3,w1118,m,2,1
221.89,488.62,132,4.552,3,w1118,m,2,1
197.01,412.64,132,4.552,3,w1118,m,2,1
188.99,448.28,132,4.552,3,w1118,m,2,1
180.89,419.15,132,4.552,3,w1118,m,2,1
170.96,459.03,132,4.552,3,w1118,m,2,1
126.97,426.91,132,4.552,3,w1118,m,2,1
109.96,448.24,132,4.552,3,w1118,m,2,1
362.71,421.51,133,4.586,3,w1118,m,2,1
322.85,434.97,133,4.586,3,w1118,m,2,1
259.85,445.18,133,4.586,3,w1118,m,2,1
222.09,489.05,133,4.586,3,w1118,m,2,1
198.13,412.36,133,4.586,3,w1118,m,2,1
195.72,450.7,133,4.586,3,w1118,m,2,1
181.98,419.1,133,4.586,3,w1118,m,2,1
171.91,459.18,133,4.586,3,w1118,m,2,1
127.94,426.61,133,4.586,3,w1118,m,2,1
109.98,448.26,133,4.586,3,w1118,m,2,1
362.69,420.68,134,4.621,3,w1118,m,2,1
324.89,435.18,134,4.621,3,w1118,m,2,1
256.12,447.08,134,4.621,3,w1118,m,2,1
223.22,489.11,134,4.621,3,w1118,m,2,1
200.01,412.72,134,4.621,3,w1118,m,2,1
195.91,451.13,134,4.621,3,w1118,m,2,1
184.0,420.06,134,4.621,3,w1118,m,2,1
171.92,459.16,134,4.621,3,w1118,m,2,1
129.07,425.91,134,4.621,3,w1118,m,2,1
109.98,448.27,134,4.621,3,w1118,m,2,1
362.59,419.19,135,4.655,3,w1118,m,2,1
325.96,434.68,135,4.655,3,w1118,m,2,1
262.62,445.15,135,4.655,3,w1118,m,2,1
225.08,489.27,135,4.655,3,w1118,m,2,1
204.84,412.85,135,4.655,3,w1118,m,2,1
197.93,451.99,135,4.655,3,w1118,m,2,1
188.66,422.19,135,4.655,3,w1118,m,2,1
171.93,459.15,135,4.655,3,w1118,m,2,1
130.96,424.7,135,4.655,3,w1118,m,2,1
110.53,448.05,135,4.655,3,w1118,m,2,1
362.58,418.2,136,4.69,3,w1118,m,2,1
325.14,434.06,136,4.69,3,w1118,m,2,1
259.03,446.93,136,4.69,3,w1118,m,2,1
227.81,489.95,136,4.69,3,w1118,m,2,1
201.18,412.71,136,4.69,3,w1118,m,2,1
198.9,451.84,136,4.69,3,w1118,m,2,1
187.0,421.17,136,4.69,3,w1118,m,2,1
171.91,459.14,136,4.69,3,w1118,m,2,1
134.84,423.06,136,4.69,3,w1118,m,2,1
109.99,448.29,136,4.69,3,w1118,m,2,1
362.77,417.76,137,4.724,3,w1118,m,2,1
328.03,434.2,137,4.724,3,w1118,m,2,1
261.02,446.22,137,4.724,3,w1118,m,2,1
228.01,490.05,137,4.724,3,w1118,m,2,1
202.18,412.13,137,4.724,3,w1118,m,2,1
201.94,452.88,137,4.724,3,w1118,m,2,1
191.67,422.7,137,4.724,3,w1118,m,2,1
170.98,458.95,137,4.724,3,w1118,m,2,1
135.09,423.05,137,4.724,3,w1118,m,2,1
110.54,448.06,137,4.724,3,w1118,m,2,1
362.72,416.84,138,4.759,3,w1118,m,2,1
330.04,434.63,138,4.759,3,w1118,m,2,1
262.92,444.98,138,4.759,3,w1118,m,2,1
229.08,490.27,138,4.759,3,w1118,m,2,1
204.84,453.77,138,4.759,3,w1118,m,2,1
204.09,411.75,138,4.759,3,w1118,m,2,1
189.19,421.83,138,4.759,3,w1118,m,2,1
171.92,459.1,138,4.759,3,w1118,m,2,1
136.24,422.29,138,4.759,3,w1118,m,2,1
110.55,448.07,138,4.759,3,w1118,m,2,1
362.83,415.82,139,4.793,3,w1118,m,2,1
335.71,433.37,139,4.793,3,w1118,m,2,1
262.12,444.98,139,4.793,3,w1118,m,2,1
230.08,490.36,139,4.793,3,w1118,m,2,1
207.61,454.65,139,4.793,3,w1118,m,2,1
206.01,411.9,139,4.793,3,w1118,m,2,1
193.89,423.71,139,4.793,3,w1118,m,2,1
170.96,458.89,139,4.793,3,w1118,m,2,1
137.98,421.87,139,4.793,3,w1118,m,2,1
110.58,448.1,139,4.793,3,w1118,m,2,1
362.85,414.19,140,4.828,3,w1118,m,2,1
335.02,432.81,140,4.828,3,w1118,m,2,1
264.04,444.2,140,4.828,3,w1118,m,2,1
231.94,490.73,140,4.828,3,w1118,m,2,1
209.49,454.95,140,4.828,3,w1118,m,2,1
207.05,411.97,140,4.828,3,w1118,m,2,1
192.16,423.12,140,4.828,3,w1118,m,2,1
170.98,458.9,140,4.828,3,w1118,m,2,1
140.79,420.97,140,4.828,3,w1118,m,2,1
110.57,448.08,140,4.828,3,w1118,m,2,1
363.15,413.3,141,4.862,3,w1118,m,2,1
340.58,433.04,141,4.862,3,w1118,m,2,1
269.9,443.04,141,4.862,3,w1118,m,2,1
232.92,490.8,141,4.862,3,w1118,m,2,1
209.91,455.24,141,4.862,3,w1118,m,2,1
208.03,411.86,141,4.862,3,w1118,m,2,1
197.58,424.78,141,4.862,3,w1118,m,2,1
170.98,458.9,141,4.862,3,w1118,m,2,1
141.02,420.86,141,4.862,3,w1118,m,2,1
110.59,448.1,141,4.862,3,w1118,m,2,1
363.23,412.4,142,4.897,3,w1118,m,2,1
342.45,433.26,142,4.897,3,w1118,m,2,1
267.13,444.24,142,4.897,3,w1118,m,2,1
233.83,490.92,142,4.897,3,w1118,m,2,1
212.53,456.16,142,4.897,3,w1118,m,2,1
209.11,411.31,142,4.897,3,w1118,m,2,1
195.96,424.08,142,4.897,3,w1118,m,2,1
170.98,458.91,142,4.897,3,w1118,m,2,1
143.09,419.82,142,4.897,3,w1118,m,2,1
110.61,448.1,142,4.897,3,w1118,m,2,1
363.39,411.52,143,4.931,3,w1118,m,2,1
343.84,433.04,143,4.931,3,w1118,m,2,1
268.12,443.81,143,4.931,3,w1118,m,2,1
233.96,490.99,143,4.931,3,w1118,m,2,1
214.65,456.54,143,4.931,3,w1118,m,2,1
212.94,410.99,143,4.931,3,w1118,m,2,1
196.17,424.16,143,4.931,3,w1118,m,2,1
170.99,458.91,143,4.931,3,w1118,m,2,1
145.13,419.14,143,4.931,3,w1118,m,2,1
110.61,448.11,143,4.931,3,w1118,m,2,1
363.6,411.17,144,4.966,3,w1118,m,2,1
344.9,432.63,144,4.966,3,w1118,m,2,1
269.12,442.86,144,4.966,3,w1118,m,2,1
233.98,490.82,144,4.966,3,w1118,m,2,1
216.67,456.54,144,4.966,3,w1118,m,2,1
213.94,410.89,144,4.966,3,w1118,m,2,1
198.12,424.8,144,4.966,3,w1118,m,2,1
170.97,458.88,144,4.966,3,w1118,m,2,1
149.45,417.3,144,4.966,3,w1118,m,2,1
110.61,448.13,144,4.966,3,w1118,m,2,1
