geno,condition,rack,day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
Sm21,Ex,a,2,1,Sm21_Ex_a_all,41,93,2.4753,42.0682,0.9937,0.0,0.0241
Sm21,Ex,a,2,2,Sm21_Ex_a_1,81,133,2.0782,38.7198,0.9581,0.0,0.0538
Sm21,Ex,a,2,2,Sm21_Ex_a_2,9,61,2.7755,46.2292,0.9682,0.0,0.0621
Sm21,Ex,a,2,2,Sm21_Ex_a_3,9,61,2.8633,18.442999999999998,0.9913,0.0,0.0328
Sm21,Ex,a,2,2,Sm21_Ex_a_4,70,122,1.4714,55.1452,0.9128,0.0,0.057
Sm21,Ex,a,2,2,Sm21_Ex_a_5,13,65,2.7155,39.8816,0.9869,0.0,0.0384
Sm21,Ex,a,2,2,Sm21_Ex_a_6,92,144,2.6964,-73.5681,0.8974,0.0,0.1209
Sm21,Ex,a,2,2,Sm21_Ex_a_all,71,123,1.3722,87.3811,0.9632,0.0,0.0331
Sm21,Ex,a,2,3,Sm21_Ex_a_1,74,126,3.8157,-94.1092,0.9906,0.0,0.0456
Sm21,Ex,a,2,3,Sm21_Ex_a_2,82,134,4.1613,-115.087,0.9944,0.0,0.0382
Sm21,Ex,a,2,3,Sm21_Ex_a_3,59,111,3.4672,-63.0465,0.9929,0.0,0.0359
Sm21,Ex,a,2,3,Sm21_Ex_a_4,78,130,2.3872,-61.0857,0.9908,0.0,0.0282
Sm21,Ex,a,2,3,Sm21_Ex_a_5,86,138,2.595,-48.9685,0.9531,0.0,0.0714
Sm21,Ex,a,2,3,Sm21_Ex_a_6,59,111,2.9222,3.0478,0.9867,0.0,0.0417
Sm21,Ex,a,2,3,Sm21_Ex_a_all,78,130,2.9461,-45.7624,0.996,0.0,0.0229
Sm21,Ex,b,2,1,Sm21_Ex_b_1,0,52,3.9115,65.6534,0.9925,0.0,0.0417
Sm21,Ex,b,2,1,Sm21_Ex_b_2,48,100,2.0366,22.3528,0.9718,0.0,0.0428
Sm21,Ex,b,2,1,Sm21_Ex_b_3,13,65,2.9803,37.8959,0.9904,0.0,0.0361
Sm21,Ex,b,2,1,Sm21_Ex_b_4,0,52,1.6944,86.2299,0.9114,0.0,0.0662
Sm21,Ex,b,2,1,Sm21_Ex_b_5,32,84,2.7236,4.8808,0.985,0.0,0.0412
Sm21,Ex,b,2,1,Sm21_Ex_b_6,0,52,2.616,70.2619,0.9902,0.0,0.0319
Sm21,Ex,b,2,1,Sm21_Ex_b_all,0,52,2.2163,63.1006,0.9962,0.0,0.0168
Sm21,Ex,b,2,2,Sm21_Ex_b_1,45,97,1.1995,114.8167,0.7317,0.0,0.0967
Sm21,Ex,b,2,2,Sm21_Ex_b_2,56,108,2.3063,23.6117,0.9527,0.0,0.0637
Sm21,Ex,b,2,2,Sm21_Ex_b_3,20,72,2.6125,67.2471,0.9384,0.0,0.0833
Sm21,Ex,b,2,2,Sm21_Ex_b_4,30,82,3.3757,48.1864,0.9869,0.0,0.0477
Sm21,Ex,b,2,2,Sm21_Ex_b_5,29,81,3.627,7.7514,0.9858,0.0,0.0535
Sm21,Ex,b,2,2,Sm21_Ex_b_6,41,93,1.9751,50.4367,0.9586,0.0,0.0508
Sm21,Ex,b,2,2,Sm21_Ex_b_all,46,98,2.0264,71.1513,0.9883,0.0,0.0271
Sm21,Ex,b,2,3,Sm21_Ex_b_1,6,58,3.7253,30.9197,0.9968,0.0,0.0258
Sm21,Ex,b,2,3,Sm21_Ex_b_2,2,54,2.6639,48.5864,0.9782,0.0,0.0489
Sm21,Ex,b,2,3,Sm21_Ex_b_3,1,53,3.0564,69.1344,0.9825,0.0,0.0502
Sm21,Ex,b,2,3,Sm21_Ex_b_4,0,52,4.4046,75.9732,0.9928,0.0,0.0459
Sm21,Ex,b,2,3,Sm21_Ex_b_5,9,61,1.0848,53.2589,0.83,0.0,0.0631
Sm21,Ex,b,2,3,Sm21_Ex_b_6,46,98,2.3338,9.9929,0.9582,0.0,0.0603
Sm21,Ex,b,2,3,Sm21_Ex_b_all,2,54,2.6587,56.1895,0.9938,0.0,0.0257
Sm21,Un,a,2,1,Sm21_Un_a_1,13,65,2.6743,33.9033,0.9934,0.0,0.0268
Sm21,Un,a,2,1,Sm21_Un_a_2,11,63,3.5555,63.0445,0.9836,0.0,0.0565
Sm21,Un,a,2,1,Sm21_Un_a_3,4,56,2.8609,44.53,0.9806,0.0,0.0495
Sm21,Un,a,2,1,Sm21_Un_a_4,36,88,2.1113,5.9525,0.9636,0.0,0.0507
Sm21,Un,a,2,1,Sm21_Un_a_5,4,56,2.0846,54.3748,0.9304,0.0,0.0711
Sm21,Un,a,2,1,Sm21_Un_a_6,85,137,2.2654,-2.7733,0.9479,0.0,0.0659
Sm21,Un,a,2,1,Sm21_Un_a_all,13,65,2.4223,46.3704,0.9956,0.0,0.0196
Sm21,Un,a,2,2,Sm21_Un_a_1,45,97,1.9205,55.2407,0.9779,0.0,0.0355
Sm21,Un,a,2,2,Sm21_Un_a_2,30,82,3.556,20.232,0.9754,0.0,0.0696
Sm21,Un,a,2,2,Sm21_Un_a_3,47,99,3.4591,17.2384,0.9929,0.0,0.0359
Sm21,Un,a,2,2,Sm21_Un_a_4,30,82,1.9409,18.261,0.9638,0.0,0.0465
Sm21,Un,a,2,2,Sm21_Un_a_5,77,129,1.4051,49.25,0.9804,0.0,0.0245
Sm21,Un,a,2,2,Sm21_Un_a_6,37,89,2.7032,64.567,0.9695,0.0,0.0592
Sm21,Un,a,2,2,Sm21_Un_a_all,44,96,2.4356,41.7379,0.9946,0.0,0.022000000000000002
Sm21,Un,a,2,3,Sm21_Un_a_1,1,53,2.9254,43.6498,0.9948,0.0,0.0259
Sm21,Un,a,2,3,Sm21_Un_a_2,16,68,4.7992,35.2341,0.9972,0.0,0.0313
Sm21,Un,a,2,3,Sm21_Un_a_3,7,59,1.9132,67.2532,0.9825,0.0,0.0314
Sm21,Un,a,2,3,Sm21_Un_a_4,1,53,1.4803,40.9945,0.9639,0.0,0.0354
Sm21,Un,a,2,3,Sm21_Un_a_5,0,52,3.0142,35.0555,0.9848,0.0,0.0461
Sm21,Un,a,2,3,Sm21_Un_a_6,33,85,2.2093,35.9911,0.9834,0.0,0.0353
Sm21,Un,a,2,3,Sm21_Un_a_all,3,55,2.6363,45.3592,0.9990000000000001,0.0,0.01
Sm21,Un,b,2,1,Sm21_Un_b_1,20,72,4.3049,6.9266,0.9968,0.0,0.0298
Sm21,Un,b,2,1,Sm21_Un_b_2,0,52,3.31,56.5416,0.9839,0.0,0.0521
Sm21,Un,b,2,1,Sm21_Un_b_3,76,128,2.8122,-0.7996,0.9932,0.0,0.0284
Sm21,Un,b,2,1,Sm21_Un_b_4,53,105,4.1984,-75.5617,0.9953,0.0,0.0354
Sm21,Un,b,2,1,Sm21_Un_b_5,5,57,1.9795,17.8195,0.9728,0.0,0.0408
Sm21,Un,b,2,1,Sm21_Un_b_6,5,57,2.8051,43.9571,0.9955,0.0,0.0232
Sm21,Un,b,2,1,Sm21_Un_b_all,9,61,2.7344,31.9768,0.9977,0.0,0.0162
Sm21,Un,b,2,2,Sm21_Un_b_1,34,86,3.6436,43.958999999999996,0.9706,0.0,0.0782
Sm21,Un,b,2,2,Sm21_Un_b_2,0,52,3.1211,36.443000000000005,0.9795,0.0,0.0556
Sm21,Un,b,2,2,Sm21_Un_b_3,32,84,3.8489999999999998,-13.0667,0.9843,0.0,0.0597
Sm21,Un,b,2,2,Sm21_Un_b_4,10,62,2.5701,34.7685,0.9912,0.0,0.0297
Sm21,Un,b,2,2,Sm21_Un_b_5,64,116,3.1599,-21.5573,0.9924,0.0,0.0339
Sm21,Un,b,2,2,Sm21_Un_b_6,39,91,1.8451,55.7771,0.9637,0.0,0.0443
Sm21,Un,b,2,2,Sm21_Un_b_all,40,92,2.7123,36.411,0.9934,0.0,0.0272
Sm21,Un,b,2,3,Sm21_Un_b_1,30,82,3.9409,-5.0802,0.9967,0.0,0.027999999999999997
Sm21,Un,b,2,3,Sm21_Un_b_2,18,70,4.1115,24.8501,0.9864,0.0,0.0593
Sm21,Un,b,2,3,Sm21_Un_b_3,4,56,2.9759,27.8598,0.9826,0.0,0.0487
Sm21,Un,b,2,3,Sm21_Un_b_4,33,85,4.2634,-13.5044,0.9915,0.0,0.0484
Sm21,Un,b,2,3,Sm21_Un_b_5,34,86,2.373,-0.6266,0.9936,0.0,0.0234
Sm21,Un,b,2,3,Sm21_Un_b_6,4,56,2.7624,19.284000000000002,0.9856,0.0,0.0411
Sm21,Un,b,2,3,Sm21_Un_b_all,46,98,2.6579,34.6157,0.9974,0.0,0.0167
Yak,Ex,a,2,1,Yak_Ex_a_1,63,115,2.2632,72.1683,0.9298,0.0,0.0776
Yak,Ex,a,2,1,Yak_Ex_a_2,7,59,2.5538,8.3924,0.9761,0.0,0.0493
Yak,Ex,a,2,1,Yak_Ex_a_3,29,81,3.5382,58.0406,0.9955,0.0,0.0291
Yak,Ex,a,2,1,Yak_Ex_a_4,0,52,3.3005,56.70399999999999,0.9787,0.0,0.0599
Yak,Ex,a,2,1,Yak_Ex_a_5,31,83,2.3031,56.2968,0.961,0.0,0.0574
Yak,Ex,a,2,1,Yak_Ex_a_6,58,110,3.0697,17.4251,0.9866,0.0,0.0439
Yak,Ex,a,2,1,Yak_Ex_a_all,0,52,2.7799,59.278,0.9946,0.0,0.025
Yak,Ex,a,2,2,Yak_Ex_a_1,32,84,3.8099,86.7119,0.9740000000000001,0.0,0.0767
Yak,Ex,a,2,2,Yak_Ex_a_2,78,130,1.9497,53.2376,0.9411,0.0,0.0607
Yak,Ex,a,2,2,Yak_Ex_a_3,40,92,3.0593,65.6111,0.9888,0.0,0.0399
Yak,Ex,a,2,2,Yak_Ex_a_4,12,64,4.8878,60.0883,0.9925,0.0,0.052000000000000005
Yak,Ex,a,2,2,Yak_Ex_a_5,28,80,2.766,61.6658,0.976,0.0,0.0534
Yak,Ex,a,2,2,Yak_Ex_a_6,0,52,3.0229,66.133,0.9792,0.0,0.0543
Yak,Ex,a,2,2,Yak_Ex_a_all,16,68,2.9702,76.8335,0.9896,0.0,0.0374
Yak,Ex,a,2,3,Yak_Ex_a_1,20,72,1.6753,161.2404,0.5626,0.0,0.2131
Yak,Ex,a,2,3,Yak_Ex_a_2,83,135,2.9235,-11.1349,0.9513,0.0,0.0821
Yak,Ex,a,2,3,Yak_Ex_a_3,51,103,2.8751,55.3457,0.9739,0.0,0.057999999999999996
Yak,Ex,a,2,3,Yak_Ex_a_4,41,93,2.7498,90.5405,0.9394,0.0,0.0869
Yak,Ex,a,2,3,Yak_Ex_a_5,38,90,2.8895,44.2987,0.973,0.0,0.0594
Yak,Ex,a,2,3,Yak_Ex_a_6,91,143,1.9709,46.5615,0.9657,0.0,0.0478
Yak,Ex,a,2,3,Yak_Ex_a_all,66,118,1.2639,129.1823,0.9717,0.0,0.0266
Yak,Ex,b,2,1,Yak_Ex_b_1,62,114,1.936,131.4773,0.9514,0.0,0.0542
Yak,Ex,b,2,1,Yak_Ex_b_2,50,102,1.6706,112.6746,0.9065,0.0,0.0674
Yak,Ex,b,2,1,Yak_Ex_b_3,32,84,2.3363,109.0993,0.9352,0.0,0.0766
Yak,Ex,b,2,1,Yak_Ex_b_4,57,109,3.0695,69.8555,0.9962,0.0,0.0234
Yak,Ex,b,2,1,Yak_Ex_b_5,42,94,3.0768,84.427,0.9833,0.0,0.0494
Yak,Ex,b,2,1,Yak_Ex_b_6,54,106,2.3741,80.6006,0.9358,0.0,0.0775
Yak,Ex,b,2,1,Yak_Ex_b_all,52,104,2.137,108.8942,0.9886,0.0,0.0282
Yak,Ex,b,2,2,Yak_Ex_b_1,20,72,3.6577,80.3544,0.9904,0.0,0.0443
Yak,Ex,b,2,2,Yak_Ex_b_2,5,57,4.4544,46.0348,0.996,0.0,0.0346
Yak,Ex,b,2,2,Yak_Ex_b_3,59,111,2.7828,37.1391,0.9540000000000001,0.0,0.0757
Yak,Ex,b,2,2,Yak_Ex_b_4,1,53,4.6763,47.7967,0.9918,0.0,0.0522
Yak,Ex,b,2,2,Yak_Ex_b_5,15,67,4.8092,47.8907,0.9957,0.0,0.0388
Yak,Ex,b,2,2,Yak_Ex_b_6,20,72,3.1252,41.0572,0.9956,0.0,0.0255
Yak,Ex,b,2,2,Yak_Ex_b_all,9,61,3.6660000000000004,58.919,0.9945,0.0,0.0333
Yak,Ex,b,2,3,Yak_Ex_b_1,76,128,1.4780000000000002,159.6456,0.9624,0.0,0.0361
Yak,Ex,b,2,3,Yak_Ex_b_2,12,64,5.2641,23.8435,0.9968,0.0,0.0367
Yak,Ex,b,2,3,Yak_Ex_b_3,0,52,4.0486,39.4732,0.9875,0.0,0.055999999999999994
Yak,Ex,b,2,3,Yak_Ex_b_4,13,65,3.6598,35.0311,0.9855,0.0,0.0546
Yak,Ex,b,2,3,Yak_Ex_b_5,13,65,4.3001,23.0388,0.9869,0.0,0.061
Yak,Ex,b,2,3,Yak_Ex_b_6,43,95,3.4079,40.4074,0.9913,0.0,0.0393
Yak,Ex,b,2,3,Yak_Ex_b_all,22,74,3.7006,47.3841,0.9936,0.0,0.0363
Yak,Un,a,2,1,Yak_Un_a_1,50,102,2.6039,71.6351,0.9849,0.0,0.0396
Yak,Un,a,2,1,Yak_Un_a_2,71,123,1.5936,61.0441,0.8895,0.0,0.0709
Yak,Un,a,2,1,Yak_Un_a_3,9,61,4.3426,36.4066,0.9899,0.0,0.0537
Yak,Un,a,2,1,Yak_Un_a_4,15,67,4.5,10.2783,0.9956,0.0,0.0366
Yak,Un,a,2,1,Yak_Un_a_5,21,73,3.8786,35.944,0.9915,0.0,0.0441
Yak,Un,a,2,1,Yak_Un_a_6,12,64,3.3944,28.7443,0.9878,0.0,0.0464
Yak,Un,a,2,1,Yak_Un_a_all,16,68,3.5697,38.44,0.9961,0.0,0.0272
Yak,Un,a,2,2,Yak_Un_a_1,15,67,4.1519,49.2748,0.9958,0.0,0.0329
Yak,Un,a,2,2,Yak_Un_a_2,11,63,1.9929,17.2131,0.9936,0.0,0.0197
Yak,Un,a,2,2,Yak_Un_a_3,18,70,4.6145,60.9714,0.9996,0.0,0.0115
Yak,Un,a,2,2,Yak_Un_a_4,12,64,4.0716,71.7148,0.9945,0.0,0.0373
Yak,Un,a,2,2,Yak_Un_a_5,5,57,2.7268,70.7358,0.9838,0.0,0.0431
Yak,Un,a,2,2,Yak_Un_a_6,32,84,2.5469999999999997,42.6256,0.981,0.0,0.0436
Yak,Un,a,2,2,Yak_Un_a_all,15,67,3.2752,60.287,0.997,0.0,0.022000000000000002
Yak,Un,a,2,3,Yak_Un_a_1,61,113,2.867,101.2737,0.9724,0.0,0.0596
Yak,Un,a,2,3,Yak_Un_a_2,19,71,3.343,-0.1438,0.9618,0.0,0.0824
Yak,Un,a,2,3,Yak_Un_a_3,48,100,3.156,102.9828,0.9956,0.0,0.0257
Yak,Un,a,2,3,Yak_Un_a_4,15,67,3.5565,54.7689,0.9765,0.0,0.068
Yak,Un,a,2,3,Yak_Un_a_5,66,118,3.4739999999999998,25.5547,0.986,0.0,0.0509
Yak,Un,a,2,3,Yak_Un_a_6,41,93,3.8097,35.2728,0.9917,0.0,0.0428
Yak,Un,a,2,3,Yak_Un_a_all,48,100,2.9811,71.2517,0.9908,0.0,0.0352
Yak,Un,b,2,1,Yak_Un_b_1,18,70,3.2060000000000004,74.2026,0.9813,0.0,0.0544
Yak,Un,b,2,1,Yak_Un_b_2,16,68,4.1283,58.5149,0.9949,0.0,0.0361
Yak,Un,b,2,1,Yak_Un_b_3,1,53,4.1992,60.9204,0.9949,0.0,0.0367
Yak,Un,b,2,1,Yak_Un_b_4,9,61,3.5283,81.6687,0.9937,0.0,0.0343
Yak,Un,b,2,1,Yak_Un_b_5,16,68,1.9104,97.8989,0.9841,0.0,0.0299
Yak,Un,b,2,1,Yak_Un_b_6,16,68,2.4411,57.2389,0.9688,0.0,0.0541
Yak,Un,b,2,1,Yak_Un_b_all,11,63,3.141,75.0191,0.9967,0.0,0.0223
Yak,Un,b,2,2,Yak_Un_b_1,56,108,2.1779,126.935,0.9421,0.0,0.0672
Yak,Un,b,2,2,Yak_Un_b_2,26,78,4.3894,42.7875,0.9979,0.0,0.0248
Yak,Un,b,2,2,Yak_Un_b_3,47,99,4.0971,11.9345,0.987,0.0,0.0577
Yak,Un,b,2,2,Yak_Un_b_4,25,77,3.8335,22.6091,0.9939,0.0,0.0368
Yak,Un,b,2,2,Yak_Un_b_5,13,65,3.4695,52.3362,0.9854,0.0,0.052000000000000005
Yak,Un,b,2,2,Yak_Un_b_6,65,117,2.2829,55.1789,0.9648,0.0,0.0539
Yak,Un,b,2,2,Yak_Un_b_all,36,88,3.1397,63.4908,0.9925,0.0,0.0334
Yak,Un,b,2,3,Yak_Un_b_1,25,77,4.2364,39.8232,0.9965,0.0,0.0309
Yak,Un,b,2,3,Yak_Un_b_2,20,72,4.2813,40.9927,0.9909,0.0,0.0502
Yak,Un,b,2,3,Yak_Un_b_3,21,73,4.8773,31.4814,0.9988,0.0,0.0205
Yak,Un,b,2,3,Yak_Un_b_4,3,55,4.2404,23.2103,0.9948,0.0,0.0376
Yak,Un,b,2,3,Yak_Un_b_5,22,74,5.1026,2.7882,0.9954,0.0,0.0424
Yak,Un,b,2,3,Yak_Un_b_6,6,58,3.3656,50.4442,0.9716,0.0,0.071
Yak,Un,b,2,3,Yak_Un_b_all,14,66,4.2312,34.7535,0.9978,0.0,0.0244
Zim,Ex,a,2,1,Zim_Ex_a_1,39,91,1.7673,64.8493,0.9298,0.0,0.0606
Zim,Ex,a,2,1,Zim_Ex_a_2,48,100,1.7772,41.9058,0.9775,0.0,0.0332
Zim,Ex,a,2,1,Zim_Ex_a_3,20,72,2.9717,27.371,0.9899,0.0,0.0368
Zim,Ex,a,2,1,Zim_Ex_a_4,15,67,2.8341,7.4067,0.9818,0.0,0.0475
Zim,Ex,a,2,1,Zim_Ex_a_5,92,144,1.6059,-6.0484,0.9373,0.0,0.0545
Zim,Ex,a,2,1,Zim_Ex_a_6,35,87,2.9746,11.283,0.9631,0.0,0.07200000000000001
Zim,Ex,a,2,1,Zim_Ex_a_all,40,92,2.1001,36.4129,0.9932,0.0,0.0213
Zim,Ex,a,2,2,Zim_Ex_a_1,0,52,3.6094,47.4219,0.9926,0.0,0.0381
Zim,Ex,a,2,2,Zim_Ex_a_2,6,58,3.8631,19.4774,0.9947,0.0,0.0346
Zim,Ex,a,2,2,Zim_Ex_a_3,0,52,3.8078,64.6943,0.9940000000000001,0.0,0.0362
Zim,Ex,a,2,2,Zim_Ex_a_4,5,57,2.2751,27.7822,0.9955,0.0,0.0188
Zim,Ex,a,2,2,Zim_Ex_a_5,0,52,2.1551,56.9026,0.9623,0.0,0.0527
Zim,Ex,a,2,2,Zim_Ex_a_6,0,52,2.4653,44.6378,0.9818,0.0,0.0413
Zim,Ex,a,2,2,Zim_Ex_a_all,3,55,3.0432,43.8707,0.9978,0.0,0.0176
Zim,Ex,a,2,3,Zim_Ex_a_1,4,56,3.6509,62.6592,0.9886,0.0,0.0482
Zim,Ex,a,2,3,Zim_Ex_a_2,11,63,3.4591,32.4432,0.9864,0.0,0.05
Zim,Ex,a,2,3,Zim_Ex_a_3,48,100,3.0016,76.8661,0.9781,0.0,0.0553
Zim,Ex,a,2,3,Zim_Ex_a_4,8,60,2.0518,44.9126,0.9839,0.0,0.0323
Zim,Ex,a,2,3,Zim_Ex_a_5,19,71,2.9477,14.2493,0.9842,0.0,0.046
Zim,Ex,a,2,3,Zim_Ex_a_6,85,137,2.1957,-5.0824,0.9084,0.0,0.0875
Zim,Ex,a,2,3,Zim_Ex_a_all,6,58,2.6283,52.5555,0.9962,0.0,0.0199
Zim,Ex,b,2,1,Zim_Ex_b_1,0,52,2.7711,16.5866,0.9875,0.0,0.0383
Zim,Ex,b,2,1,Zim_Ex_b_2,2,54,2.9262,17.8139,0.9914,0.0,0.0335
Zim,Ex,b,2,1,Zim_Ex_b_3,13,65,3.1339,36.6914,0.9957,0.0,0.0252
Zim,Ex,b,2,1,Zim_Ex_b_4,11,63,2.8856,13.6526,0.9858,0.0,0.0426
Zim,Ex,b,2,1,Zim_Ex_b_5,59,111,2.5725,-31.5938,0.9645,0.0,0.0609
Zim,Ex,b,2,1,Zim_Ex_b_6,44,96,1.6413,10.8298,0.9352,0.0,0.0538
Zim,Ex,b,2,1,Zim_Ex_b_all,11,63,2.0806,30.5542,0.9959,0.0,0.0164
Zim,Ex,b,2,2,Zim_Ex_b_1,1,53,1.2356,31.1589,0.9692,0.0,0.0272
Zim,Ex,b,2,2,Zim_Ex_b_2,1,53,3.6388,18.6986,0.9947,0.0,0.0325
Zim,Ex,b,2,2,Zim_Ex_b_3,0,52,3.7724,43.3507,0.9915,0.0,0.0429
Zim,Ex,b,2,2,Zim_Ex_b_4,5,57,4.1143,37.1574,0.9947,0.0,0.0367
Zim,Ex,b,2,2,Zim_Ex_b_5,2,54,3.3708,21.3411,0.9953,0.0,0.0285
Zim,Ex,b,2,2,Zim_Ex_b_6,1,53,1.9648,30.5588,0.9928,0.0,0.0206
Zim,Ex,b,2,2,Zim_Ex_b_all,4,56,2.9925,31.3161,0.9989,0.0,0.0121
Zim,Ex,b,2,3,Zim_Ex_b_1,53,105,3.9797,-63.2148,0.9922,0.0,0.0432
Zim,Ex,b,2,3,Zim_Ex_b_2,22,74,3.6766,8.4877,0.9956,0.0,0.0298
Zim,Ex,b,2,3,Zim_Ex_b_3,31,83,3.61,30.8097,0.9945,0.0,0.033
Zim,Ex,b,2,3,Zim_Ex_b_4,1,53,2.0073,48.3794,0.9821,0.0,0.0333
Zim,Ex,b,2,3,Zim_Ex_b_5,18,70,4.1186,14.8665,0.9913,0.0,0.0473
Zim,Ex,b,2,3,Zim_Ex_b_6,12,64,3.3718,31.6976,0.9687,0.0,0.0748
Zim,Ex,b,2,3,Zim_Ex_b_all,17,69,3.1028,25.7477,0.9979,0.0,0.0175
Zim,Un,a,2,1,Zim_Un_a_1,3,55,3.8055,44.5935,0.9917,0.0,0.0427
Zim,Un,a,2,1,Zim_Un_a_2,12,64,1.6130000000000002,61.8997,0.9722,0.0,0.0337
Zim,Un,a,2,1,Zim_Un_a_3,6,58,3.1659,51.3264,0.9899,0.0,0.0393
Zim,Un,a,2,1,Zim_Un_a_4,1,53,3.3102,56.7821,0.9859,0.0,0.0486
Zim,Un,a,2,1,Zim_Un_a_5,63,115,1.1245,43.2804,0.9486,0.0,0.0325
Zim,Un,a,2,1,Zim_Un_a_6,50,102,2.3135,21.7407,0.9826,0.0,0.0379
Zim,Un,a,2,1,Zim_Un_a_all,6,58,2.3308,54.9315,0.9958,0.0,0.0186
Zim,Un,a,2,2,Zim_Un_a_1,42,94,3.1049,13.427,0.9866,0.0,0.0444
Zim,Un,a,2,2,Zim_Un_a_2,9,61,1.9687,67.1019,0.9666,0.0,0.0452
Zim,Un,a,2,2,Zim_Un_a_3,62,114,2.7863,32.9795,0.9925,0.0,0.0298
Zim,Un,a,2,2,Zim_Un_a_4,20,72,3.0922,56.8005,0.9582,0.0,0.0799
Zim,Un,a,2,2,Zim_Un_a_5,15,67,1.2019,67.1388,0.924,0.0,0.0431
Zim,Un,a,2,2,Zim_Un_a_6,43,95,3.6643,-19.6773,0.9858,0.0,0.0541
Zim,Un,a,2,2,Zim_Un_a_all,42,94,2.3688,44.2376,0.9921,0.0,0.0259
Zim,Un,a,2,3,Zim_Un_a_1,1,53,4.5988,35.4588,0.9984,0.0,0.0224
Zim,Un,a,2,3,Zim_Un_a_2,9,61,3.3741,13.4203,0.9893,0.0,0.0431
Zim,Un,a,2,3,Zim_Un_a_3,2,54,3.5463,34.5193,0.9908,0.0,0.0418
Zim,Un,a,2,3,Zim_Un_a_4,15,67,2.6646,27.9316,0.9802,0.0,0.0466
Zim,Un,a,2,3,Zim_Un_a_5,24,76,2.5635,13.1983,0.9875,0.0,0.0354
Zim,Un,a,2,3,Zim_Un_a_6,37,89,2.9274,33.9747,0.9556,0.0,0.0782
Zim,Un,a,2,3,Zim_Un_a_all,3,55,3.0941,34.2557,0.9969,0.0,0.0212
Zim,Un,b,2,1,Zim_Un_b_1,20,72,2.9128,37.8003,0.9902,0.0,0.0356
Zim,Un,b,2,1,Zim_Un_b_2,54,106,2.0521,72.3689,0.9861,0.0,0.0299
Zim,Un,b,2,1,Zim_Un_b_3,27,79,4.277,14.5042,0.9972,0.0,0.0278
Zim,Un,b,2,1,Zim_Un_b_4,32,84,3.077,15.0001,0.9976,0.0,0.0183
Zim,Un,b,2,1,Zim_Un_b_5,4,56,3.6998,13.6605,0.9901,0.0,0.0455
Zim,Un,b,2,1,Zim_Un_b_6,58,110,2.3709,49.6187,0.9717,0.0,0.0499
Zim,Un,b,2,1,Zim_Un_b_all,21,73,2.9736,35.5352,0.995,0.0,0.0259
Zim,Un,b,2,2,Zim_Un_b_1,22,74,2.8732,35.7108,0.9833,0.0,0.0461
Zim,Un,b,2,2,Zim_Un_b_2,20,72,3.1792,52.045,0.983,0.0,0.0514
Zim,Un,b,2,2,Zim_Un_b_3,2,54,2.2205,38.7858,0.9812,0.0,0.0378
Zim,Un,b,2,2,Zim_Un_b_4,39,91,3.947,26.5506,0.9955,0.0,0.0325
Zim,Un,b,2,2,Zim_Un_b_5,29,81,3.5943,5.6583,0.9901,0.0,0.0442
Zim,Un,b,2,2,Zim_Un_b_6,0,52,2.0175,60.7901,0.9624,0.0,0.0493
Zim,Un,b,2,2,Zim_Un_b_all,20,72,2.9189999999999996,36.7642,0.9965,0.0,0.0211
Zim,Un,b,2,3,Zim_Un_b_1,40,92,2.8991,49.5476,0.9686,0.0,0.0644
Zim,Un,b,2,3,Zim_Un_b_2,44,96,3.1886,49.5982,0.9918,0.0,0.0357
Zim,Un,b,2,3,Zim_Un_b_3,36,88,2.7055,59.8318,0.9881,0.0,0.0364
Zim,Un,b,2,3,Zim_Un_b_4,2,54,2.5088,47.4289,0.985,0.0,0.0381
Zim,Un,b,2,3,Zim_Un_b_5,0,52,3.9155,61.3718,0.9945,0.0,0.0356
Zim,Un,b,2,3,Zim_Un_b_6,44,96,1.4201,60.1078,0.9159999999999999,0.0,0.0539
Zim,Un,b,2,3,Zim_Un_b_all,5,57,2.5978,59.4398,0.9951,0.0,0.0223
Mau,Ex,a,3,1,Mau_Ex_a_1,69,121,1.7487,88.3653,0.9569,0.0,0.0459
Mau,Ex,a,3,1,Mau_Ex_a_2,36,88,2.1178,109.0751,0.9109,0.0,0.083
Mau,Ex,a,3,1,Mau_Ex_a_3,92,144,0.8586,67.6518,0.8565,0.0,0.0448
Mau,Ex,a,3,1,Mau_Ex_a_4,37,89,2.1999,42.9533,0.9504,0.0,0.0623
Mau,Ex,a,3,1,Mau_Ex_a_5,44,96,2.0659,61.0416,0.9399,0.0,0.065
Mau,Ex,a,3,1,Mau_Ex_a_6,65,117,1.7245,52.3372,0.9201,0.0,0.0636
Mau,Ex,a,3,1,Mau_Ex_a_all,92,144,1.1969,93.0048,0.9366,0.0,0.0388
Mau,Ex,a,3,2,Mau_Ex_a_1,26,78,3.8781,21.7681,0.9931,0.0,0.0395
Mau,Ex,a,3,2,Mau_Ex_a_2,17,69,3.3449,46.1347,0.9842,0.0,0.052000000000000005
Mau,Ex,a,3,2,Mau_Ex_a_3,30,82,2.497,22.8746,0.9833,0.0,0.04
Mau,Ex,a,3,2,Mau_Ex_a_4,16,68,2.6329,40.5712,0.9601,0.0,0.0664
Mau,Ex,a,3,2,Mau_Ex_a_5,70,122,2.0364,43.3732,0.9769,0.0,0.0385
Mau,Ex,a,3,2,Mau_Ex_a_6,20,72,2.8412,4.8478,0.9894,0.0,0.0361
